ID,smina_affinity
CHEMBL4067916_diffdock_5,24.00828
CHEMBL4067916_diffdock_6,28.24684
CHEMBL4067916_diffdock_7,37.25074
CHEMBL4067916_diffdock_8,33.10425
CHEMBL4067916_diffdock_9,38.80287
CHEMBL4067916_diffdock_10,54.75111
CHEMBL3903641_diffdock_1,-4.87387
CHEMBL3903641_diffdock_2,-6.98865
CHEMBL3903641_diffdock_3,-1.27756
CHEMBL3903641_diffdock_4,-0.17075
CHEMBL3903641_diffdock_5,-6.69447
CHEMBL3903641_diffdock_6,-6.65295
CHEMBL3903641_diffdock_7,-2.47324
CHEMBL3903641_diffdock_8,-2.71514
CHEMBL3903641_diffdock_9,-6.91782
CHEMBL3903641_diffdock_10,0.00000
CHEMBL55379_diffdock_1,1.80551
CHEMBL55379_diffdock_2,1.13305
CHEMBL55379_diffdock_3,23.39156
CHEMBL55379_diffdock_4,1.26517
CHEMBL55379_diffdock_5,5.34654
CHEMBL55379_diffdock_6,24.33039
CHEMBL55379_diffdock_7,17.14145
CHEMBL55379_diffdock_8,31.38922
CHEMBL55379_diffdock_9,59.59582
CHEMBL55379_diffdock_10,0.00000
CHEMBL3263359_diffdock_1,4.33973
CHEMBL3263359_diffdock_2,14.73957
CHEMBL3263359_diffdock_3,5.08909
CHEMBL3263359_diffdock_4,5.66610
CHEMBL3263359_diffdock_5,1.73434
CHEMBL3263359_diffdock_6,24.66177
CHEMBL3263359_diffdock_7,34.76352
CHEMBL3263359_diffdock_8,43.28191
CHEMBL3263359_diffdock_9,32.78466
CHEMBL3263359_diffdock_10,50.19637
CHEMBL2064379_diffdock_1,11.43501
CHEMBL2064379_diffdock_2,7.50319
CHEMBL2064379_diffdock_3,4.84046
CHEMBL2064379_diffdock_4,20.69644
CHEMBL2064379_diffdock_5,18.21595
CHEMBL2064379_diffdock_6,20.24423
CHEMBL2064379_diffdock_7,27.40392
CHEMBL2064379_diffdock_8,17.22946
CHEMBL2064379_diffdock_9,39.59440
CHEMBL2064379_diffdock_10,15.76543
CHEMBL3676363_diffdock_1,8.18589
CHEMBL3676363_diffdock_2,15.74158
CHEMBL3676363_diffdock_3,5.51040
CHEMBL3676363_diffdock_4,9.20514
CHEMBL3676363_diffdock_5,7.22112
CHEMBL3676363_diffdock_6,18.23549
CHEMBL3676363_diffdock_7,9.77513
CHEMBL3676363_diffdock_8,8.48754
CHEMBL3676363_diffdock_9,8.64668
CHEMBL3676363_diffdock_10,10.67086
CHEMBL4749501_diffdock_1,8.77560
CHEMBL4749501_diffdock_2,4.46354
CHEMBL4749501_diffdock_3,8.09546
CHEMBL4749501_diffdock_4,8.34216
CHEMBL4749501_diffdock_5,6.60672
CHEMBL4749501_diffdock_6,7.11750
CHEMBL4749501_diffdock_7,13.12551
CHEMBL4749501_diffdock_8,16.21269
CHEMBL4749501_diffdock_9,13.23130
CHEMBL4749501_diffdock_10,11.10153
CHEMBL80540_diffdock_1,35.49043
CHEMBL80540_diffdock_2,27.81232
CHEMBL80540_diffdock_3,17.31564
CHEMBL80540_diffdock_4,13.79037
CHEMBL80540_diffdock_5,23.71419
CHEMBL80540_diffdock_6,21.30616
CHEMBL80540_diffdock_7,46.38694
CHEMBL80540_diffdock_8,49.22047
CHEMBL80540_diffdock_9,42.29330
CHEMBL80540_diffdock_10,27.89027
CHEMBL4443188_diffdock_1,8.37140
CHEMBL4443188_diffdock_2,11.54536
CHEMBL4443188_diffdock_3,11.00736
CHEMBL4443188_diffdock_4,11.80559
CHEMBL4443188_diffdock_5,8.26578
CHEMBL4443188_diffdock_6,8.82317
CHEMBL4443188_diffdock_7,12.96332
CHEMBL4443188_diffdock_8,11.88211
CHEMBL4443188_diffdock_9,17.27991
CHEMBL4443188_diffdock_10,10.86053
CHEMBL4583858_diffdock_1,4.92334
CHEMBL4583858_diffdock_2,11.20633
CHEMBL4583858_diffdock_3,13.25680
CHEMBL4583858_diffdock_4,20.95215
CHEMBL4583858_diffdock_5,16.59134
CHEMBL4583858_diffdock_6,11.75327
CHEMBL4583858_diffdock_7,30.35218
CHEMBL4583858_diffdock_8,17.34884
CHEMBL4583858_diffdock_9,44.47121
CHEMBL4583858_diffdock_10,74.51880
CHEMBL3818970_diffdock_1,14.59144
CHEMBL3818970_diffdock_2,18.04568
CHEMBL3818970_diffdock_3,17.67677
CHEMBL3818970_diffdock_4,18.74669
CHEMBL3818970_diffdock_5,13.69946
CHEMBL3818970_diffdock_6,23.43709
CHEMBL3818970_diffdock_7,20.63475
CHEMBL3818970_diffdock_8,9.62339
CHEMBL3818970_diffdock_9,58.51432
CHEMBL3818970_diffdock_10,0.00000
CHEMBL3416627_diffdock_1,15.24059
CHEMBL3416627_diffdock_2,22.22707
CHEMBL3416627_diffdock_3,21.84137
CHEMBL3416627_diffdock_4,23.18692
CHEMBL3416627_diffdock_5,25.53018
CHEMBL3416627_diffdock_6,38.17542
CHEMBL3416627_diffdock_7,27.54758
CHEMBL3416627_diffdock_8,26.41492
CHEMBL3416627_diffdock_9,31.18183
CHEMBL3416627_diffdock_10,29.64180
CHEMBL4070053_diffdock_1,0.85720
CHEMBL4070053_diffdock_2,16.18782
CHEMBL4070053_diffdock_3,17.07537
CHEMBL4070053_diffdock_4,5.81433
CHEMBL4070053_diffdock_5,11.46833
CHEMBL4070053_diffdock_6,13.32615
CHEMBL4070053_diffdock_7,15.69092
CHEMBL4070053_diffdock_8,8.21230
CHEMBL4070053_diffdock_9,27.79967
CHEMBL4070053_diffdock_10,0.00000
CHEMBL459_diffdock_1,-4.58764
CHEMBL459_diffdock_2,-5.40054
CHEMBL459_diffdock_3,-5.32416
CHEMBL459_diffdock_4,-4.01590
CHEMBL459_diffdock_5,-4.50353
CHEMBL459_diffdock_6,-5.29120
CHEMBL459_diffdock_7,-5.12907
CHEMBL459_diffdock_8,-4.54364
CHEMBL459_diffdock_9,-0.57644
CHEMBL459_diffdock_10,0.00000
CHEMBL5209100_diffdock_1,43.88529
CHEMBL5209100_diffdock_2,42.47437
CHEMBL5209100_diffdock_3,61.86140
CHEMBL5209100_diffdock_4,48.99192
CHEMBL5209100_diffdock_5,32.67409
CHEMBL5209100_diffdock_6,59.90427
CHEMBL5209100_diffdock_7,84.42204
CHEMBL5209100_diffdock_8,52.71751
CHEMBL5209100_diffdock_9,28.08002
CHEMBL5209100_diffdock_10,0.00000
CHEMBL203132_diffdock_1,-0.32909
CHEMBL203132_diffdock_2,-1.81998
CHEMBL203132_diffdock_3,0.81269
CHEMBL203132_diffdock_4,3.99133
CHEMBL203132_diffdock_5,14.02641
CHEMBL203132_diffdock_6,20.83523
CHEMBL203132_diffdock_7,25.53119
CHEMBL203132_diffdock_8,26.03514
CHEMBL203132_diffdock_9,0.00000
CHEMBL203132_diffdock_10,0.00000
CHEMBL4284413_diffdock_1,-5.52159
CHEMBL4284413_diffdock_2,-3.70327
CHEMBL4284413_diffdock_3,9.28544
CHEMBL4284413_diffdock_4,-2.19937
CHEMBL4284413_diffdock_5,6.35171
CHEMBL4284413_diffdock_6,-4.04631
CHEMBL4284413_diffdock_7,1.71971
CHEMBL4284413_diffdock_8,-1.95367
CHEMBL4284413_diffdock_9,22.14965
CHEMBL4284413_diffdock_10,0.00000
CHEMBL3325480_diffdock_1,29.40619
CHEMBL3325480_diffdock_2,41.48167
CHEMBL3325480_diffdock_3,86.19125
CHEMBL3325480_diffdock_4,39.08423
CHEMBL3325480_diffdock_5,44.14860
CHEMBL3325480_diffdock_6,72.63274
CHEMBL3325480_diffdock_7,82.08009
CHEMBL3325480_diffdock_8,56.83185
CHEMBL3325480_diffdock_9,74.28596
CHEMBL3325480_diffdock_10,66.96549
CHEMBL2385993_diffdock_1,18.36859
CHEMBL2385993_diffdock_2,3.39750
CHEMBL2385993_diffdock_3,3.44351
CHEMBL2385993_diffdock_4,8.60658
CHEMBL2385993_diffdock_5,7.10014
CHEMBL2385993_diffdock_6,10.63731
CHEMBL2385993_diffdock_7,41.74408
CHEMBL2385993_diffdock_8,23.84177
CHEMBL2385993_diffdock_9,23.60036
CHEMBL2385993_diffdock_10,27.43636
CHEMBL4794670_diffdock_1,23.78982
CHEMBL4794670_diffdock_2,16.15405
CHEMBL4794670_diffdock_3,18.20236
CHEMBL4794670_diffdock_4,18.88428
CHEMBL4794670_diffdock_5,22.78584
CHEMBL4794670_diffdock_6,21.88394
CHEMBL4794670_diffdock_7,14.34241
CHEMBL4794670_diffdock_8,7.38711
CHEMBL4794670_diffdock_9,42.26007
CHEMBL4794670_diffdock_10,0.00000
CHEMBL3613695_diffdock_1,-1.36461
CHEMBL3613695_diffdock_2,-4.14146
CHEMBL3613695_diffdock_3,17.39922
CHEMBL3613695_diffdock_4,23.58326
CHEMBL3613695_diffdock_5,40.59917
CHEMBL3613695_diffdock_6,67.92804
CHEMBL3613695_diffdock_7,34.28142
CHEMBL3613695_diffdock_8,80.39153
CHEMBL3613695_diffdock_9,70.32233
CHEMBL3613695_diffdock_10,0.00000
CHEMBL4228672_diffdock_1,0.56773
CHEMBL4228672_diffdock_2,-2.06212
CHEMBL4228672_diffdock_3,-4.46605
CHEMBL4228672_diffdock_4,-5.19106
CHEMBL4228672_diffdock_5,-2.25965
CHEMBL4228672_diffdock_6,-4.47889
CHEMBL4228672_diffdock_7,10.49960
CHEMBL4228672_diffdock_8,-1.39499
CHEMBL4228672_diffdock_9,6.13295
CHEMBL4228672_diffdock_10,20.33549
CHEMBL3763627_diffdock_1,23.40380
CHEMBL3763627_diffdock_2,33.91907
CHEMBL3763627_diffdock_3,25.63056
CHEMBL3763627_diffdock_4,27.12011
CHEMBL3763627_diffdock_5,37.37048
CHEMBL3763627_diffdock_6,30.75103
CHEMBL3763627_diffdock_7,28.69609
CHEMBL3763627_diffdock_8,34.90616
CHEMBL3763627_diffdock_9,38.97322
CHEMBL3763627_diffdock_10,0.00000
CHEMBL206782_diffdock_1,36.85126
CHEMBL206782_diffdock_2,26.96297
CHEMBL206782_diffdock_3,30.92597
CHEMBL206782_diffdock_4,20.51284
CHEMBL206782_diffdock_5,38.38233
CHEMBL206782_diffdock_6,27.20622
CHEMBL206782_diffdock_7,39.01872
CHEMBL206782_diffdock_8,32.10558
CHEMBL206782_diffdock_9,93.00478
CHEMBL206782_diffdock_10,54.26893
CHEMBL2032376_diffdock_1,-5.10027
CHEMBL2032376_diffdock_2,0.50815
CHEMBL2032376_diffdock_3,3.30611
CHEMBL2032376_diffdock_4,2.06857
CHEMBL2032376_diffdock_5,4.54953
CHEMBL2032376_diffdock_6,2.73411
CHEMBL2032376_diffdock_7,-1.54154
CHEMBL2032376_diffdock_8,9.20595
CHEMBL2032376_diffdock_9,14.41135
CHEMBL2032376_diffdock_10,0.00000
CHEMBL203645_diffdock_1,11.61624
CHEMBL203645_diffdock_2,10.09717
CHEMBL203645_diffdock_3,9.13644
CHEMBL203645_diffdock_4,24.53659
CHEMBL203645_diffdock_5,7.57898
CHEMBL203645_diffdock_6,26.44358
CHEMBL203645_diffdock_7,22.56009
CHEMBL203645_diffdock_8,31.22262
CHEMBL203645_diffdock_9,46.09297
CHEMBL203645_diffdock_10,0.00000
CHEMBL245868_diffdock_1,38.03803
CHEMBL245868_diffdock_2,28.12064
CHEMBL245868_diffdock_3,24.86701
CHEMBL245868_diffdock_4,41.50077
CHEMBL245868_diffdock_5,31.56068
CHEMBL245868_diffdock_6,16.54869
CHEMBL245868_diffdock_7,52.32890
CHEMBL245868_diffdock_8,27.78551
CHEMBL245868_diffdock_9,68.20718
CHEMBL245868_diffdock_10,0.00000
CHEMBL4750734_diffdock_1,9.05013
CHEMBL4750734_diffdock_2,11.59997
CHEMBL4750734_diffdock_3,4.29926
CHEMBL4750734_diffdock_4,2.50854
CHEMBL4750734_diffdock_5,19.32825
CHEMBL4750734_diffdock_6,8.91975
CHEMBL4750734_diffdock_7,15.18980
CHEMBL4750734_diffdock_8,29.54244
CHEMBL4750734_diffdock_9,24.04080
CHEMBL4750734_diffdock_10,22.62808
CHEMBL461967_diffdock_1,15.35783
CHEMBL461967_diffdock_2,14.69101
CHEMBL461967_diffdock_3,15.99128
CHEMBL461967_diffdock_4,4.50012
CHEMBL461967_diffdock_5,8.73000
CHEMBL461967_diffdock_6,5.27581
CHEMBL461967_diffdock_7,20.15125
CHEMBL461967_diffdock_8,18.99663
CHEMBL461967_diffdock_9,19.38025
CHEMBL461967_diffdock_10,21.07628
CHEMBL4439338_diffdock_1,19.69292
CHEMBL4439338_diffdock_2,36.04926
CHEMBL4439338_diffdock_3,25.99768
CHEMBL4439338_diffdock_4,33.24420
CHEMBL4439338_diffdock_5,31.63371
CHEMBL4439338_diffdock_6,23.27624
CHEMBL4439338_diffdock_7,19.23628
CHEMBL4439338_diffdock_8,38.45243
CHEMBL4439338_diffdock_9,31.31289
CHEMBL4439338_diffdock_10,64.17117
CHEMBL3663925_diffdock_1,-3.16692
CHEMBL3663925_diffdock_2,-1.66952
CHEMBL3663925_diffdock_3,-1.79696
CHEMBL3663925_diffdock_4,-4.61800
CHEMBL3663925_diffdock_5,-3.53028
CHEMBL3663925_diffdock_6,-3.16702
CHEMBL3663925_diffdock_7,-0.30293
CHEMBL3663925_diffdock_8,-0.83652
CHEMBL3663925_diffdock_9,-1.40130
CHEMBL3663925_diffdock_10,0.75517
CHEMBL65063_diffdock_1,-6.27779
CHEMBL65063_diffdock_2,-5.93073
CHEMBL65063_diffdock_3,-4.77760
CHEMBL65063_diffdock_4,-6.04061
CHEMBL65063_diffdock_5,-6.09503
CHEMBL65063_diffdock_6,-4.74788
CHEMBL65063_diffdock_7,-5.76988
CHEMBL65063_diffdock_8,30.51304
CHEMBL65063_diffdock_9,35.99440
CHEMBL65063_diffdock_10,35.88279
CHEMBL589561_diffdock_1,1.27108
CHEMBL589561_diffdock_2,8.72226
CHEMBL589561_diffdock_3,11.73536
CHEMBL589561_diffdock_4,6.99485
CHEMBL589561_diffdock_5,7.70070
CHEMBL589561_diffdock_6,25.89379
CHEMBL589561_diffdock_7,17.10549
CHEMBL589561_diffdock_8,49.43453
CHEMBL589561_diffdock_9,12.44410
CHEMBL589561_diffdock_10,68.89687
CHEMBL5188948_diffdock_1,15.55562
CHEMBL5188948_diffdock_2,27.08467
CHEMBL5188948_diffdock_3,19.43386
CHEMBL5188948_diffdock_4,25.00172
CHEMBL5188948_diffdock_5,20.56660
CHEMBL5188948_diffdock_6,46.17146
CHEMBL5188948_diffdock_7,25.69414
CHEMBL5188948_diffdock_8,80.45642
CHEMBL5188948_diffdock_9,31.62193
CHEMBL5188948_diffdock_10,34.32449
CHEMBL4454745_diffdock_1,9.97964
CHEMBL4454745_diffdock_2,13.92867
CHEMBL4454745_diffdock_3,18.87046
CHEMBL4454745_diffdock_4,18.61759
CHEMBL4454745_diffdock_5,17.97314
CHEMBL4454745_diffdock_6,14.69276
CHEMBL4454745_diffdock_7,22.68614
CHEMBL4454745_diffdock_8,34.75797
CHEMBL4454745_diffdock_9,84.17793
CHEMBL4454745_diffdock_10,26.32959
CHEMBL7866_diffdock_1,-4.20304
CHEMBL7866_diffdock_2,-5.92107
CHEMBL7866_diffdock_3,-1.88404
CHEMBL7866_diffdock_4,-0.72465
CHEMBL7866_diffdock_5,-2.35351
CHEMBL7866_diffdock_6,4.22604
CHEMBL7866_diffdock_7,0.25244
CHEMBL7866_diffdock_8,0.33588
CHEMBL7866_diffdock_9,-4.11966
CHEMBL7866_diffdock_10,-2.36242
CHEMBL4082763_diffdock_1,-3.71227
CHEMBL4082763_diffdock_2,1.75587
CHEMBL4082763_diffdock_3,15.20144
CHEMBL4082763_diffdock_4,14.70745
CHEMBL4082763_diffdock_5,31.47246
CHEMBL4082763_diffdock_6,55.06906
CHEMBL4082763_diffdock_7,33.59390
CHEMBL4082763_diffdock_8,22.42758
CHEMBL4082763_diffdock_9,36.14328
CHEMBL4082763_diffdock_10,8.53856
CHEMBL4214040_diffdock_1,0.93609
CHEMBL4214040_diffdock_2,3.48428
CHEMBL4214040_diffdock_3,5.05068
CHEMBL4214040_diffdock_4,1.87678
CHEMBL4214040_diffdock_5,3.61835
CHEMBL4214040_diffdock_6,0.98426
CHEMBL4214040_diffdock_7,4.78694
CHEMBL4214040_diffdock_8,12.50535
CHEMBL4214040_diffdock_9,17.54107
CHEMBL4214040_diffdock_10,18.11283
CHEMBL460721_plants_01,-6.85092
CHEMBL460721_plants_02,-6.35740
CHEMBL460721_plants_03,-5.67355
CHEMBL460721_plants_04,-6.67373
CHEMBL460721_plants_05,-6.76032
CHEMBL460721_plants_06,-6.35454
CHEMBL460721_plants_07,-5.54264
CHEMBL460721_plants_08,-5.98170
CHEMBL460721_plants_09,-5.98547
CHEMBL460721_plants_10,-6.20041
CHEMBL4858409_plants_01,-7.24825
CHEMBL4858409_plants_02,-6.60212
CHEMBL4858409_plants_03,-6.43361
CHEMBL4858409_plants_04,-6.62705
CHEMBL4858409_plants_05,-4.82047
CHEMBL4858409_plants_06,-7.40711
CHEMBL4858409_plants_07,-5.88759
CHEMBL4858409_plants_08,-6.15265
CHEMBL4858409_plants_09,-5.44544
CHEMBL4858409_plants_10,-4.87279
CHEMBL3133894_plants_01,-7.47158
CHEMBL3133894_plants_02,-7.32194
CHEMBL3133894_plants_03,-6.78310
CHEMBL3133894_plants_04,-7.43955
CHEMBL3133894_plants_05,-6.08444
CHEMBL3133894_plants_06,-7.32299
CHEMBL3133894_plants_07,-7.21088
CHEMBL3133894_plants_08,-6.90580
CHEMBL3133894_plants_09,-6.16338
CHEMBL3133894_plants_10,-6.66672
CHEMBL540701_plants_01,-7.36114
CHEMBL540701_plants_02,-6.70413
CHEMBL540701_plants_03,-6.34386
CHEMBL540701_plants_04,-6.00257
CHEMBL540701_plants_05,-5.96030
CHEMBL540701_plants_06,-6.73248
CHEMBL540701_plants_07,-6.81779
CHEMBL540701_plants_08,-6.99749
CHEMBL540701_plants_09,-6.43191
CHEMBL540701_plants_10,-6.95443
CHEMBL92174_plants_01,-6.77254
CHEMBL92174_plants_02,-6.21241
CHEMBL92174_plants_03,-6.71541
CHEMBL92174_plants_04,-6.53461
CHEMBL92174_plants_05,-6.13846
CHEMBL92174_plants_06,-6.50326
CHEMBL92174_plants_07,-6.55572
CHEMBL92174_plants_08,-5.43192
CHEMBL92174_plants_09,-5.81325
CHEMBL92174_plants_10,-6.16440
CHEMBL3814211_plants_01,-7.76041
CHEMBL3814211_plants_02,-7.47771
CHEMBL3814211_plants_03,-7.51437
CHEMBL3814211_plants_04,-6.75823
CHEMBL3814211_plants_05,-7.21451
CHEMBL3814211_plants_06,-6.96326
CHEMBL3814211_plants_07,-7.14678
CHEMBL3814211_plants_08,-7.02614
CHEMBL3814211_plants_09,-6.63621
CHEMBL3814211_plants_10,-6.71153
CHEMBL4096014_plants_01,0.79728
CHEMBL4096014_plants_02,35.33509
CHEMBL4096014_plants_03,39.75626
CHEMBL4096014_plants_04,5.25285
CHEMBL4096014_plants_05,84.31883
CHEMBL4096014_plants_06,10.15625
CHEMBL4096014_plants_07,33.39884
CHEMBL4096014_plants_08,6.21501
CHEMBL4096014_plants_09,34.75254
CHEMBL4096014_plants_10,57.97431
CHEMBL3805283_plants_01,-7.24707
CHEMBL3805283_plants_02,-7.52264
CHEMBL3805283_plants_03,-7.25543
CHEMBL3805283_plants_04,-6.77923
CHEMBL3805283_plants_05,-7.27323
CHEMBL3805283_plants_06,-7.26020
CHEMBL3805283_plants_07,-6.95508
CHEMBL3805283_plants_08,-6.26101
CHEMBL3805283_plants_09,-7.05633
CHEMBL3805283_plants_10,-5.62356
CHEMBL3805775_plants_01,-6.27462
CHEMBL3805775_plants_02,-7.31839
CHEMBL3805775_plants_03,-7.04544
CHEMBL3805775_plants_04,-7.23759
CHEMBL3805775_plants_05,-7.16019
CHEMBL3805775_plants_06,-6.49616
CHEMBL3805775_plants_07,-6.73128
CHEMBL3805775_plants_08,-5.89273
CHEMBL3805775_plants_09,-6.03871
CHEMBL3805775_plants_10,-5.83310
CHEMBL3763627_plants_01,-4.66394
CHEMBL3763627_plants_02,-5.58209
CHEMBL3763627_plants_03,-6.00000
CHEMBL3763627_plants_04,-4.14576
CHEMBL3763627_plants_05,-5.05007
CHEMBL3763627_plants_06,-0.14907
CHEMBL3763627_plants_07,0.94342
CHEMBL3763627_plants_08,-1.18709
CHEMBL3763627_plants_09,0.10107
CHEMBL3763627_plants_10,3.82760
CHEMBL4080934_plants_01,-4.51061
CHEMBL4080934_plants_02,-4.39980
CHEMBL4080934_plants_03,-3.89970
CHEMBL4080934_plants_04,-3.71929
CHEMBL4080934_plants_05,0.99790
CHEMBL4080934_plants_06,-0.68955
CHEMBL4080934_plants_07,-0.71890
CHEMBL4080934_plants_08,1.48253
CHEMBL4080934_plants_09,1.50560
CHEMBL4080934_plants_10,3.17342
CHEMBL3759359_plants_01,-7.66590
CHEMBL3759359_plants_02,-8.22901
CHEMBL3759359_plants_03,-8.00309
CHEMBL3759359_plants_04,-8.47017
CHEMBL3759359_plants_05,-7.27429
CHEMBL3759359_plants_06,-8.16073
CHEMBL3759359_plants_07,-7.27679
CHEMBL3759359_plants_08,-6.79164
CHEMBL3759359_plants_09,-6.81713
CHEMBL3759359_plants_10,-7.53533
CHEMBL3763790_plants_01,-6.46925
CHEMBL3763790_plants_02,-5.70686
CHEMBL3763790_plants_03,-3.72961
CHEMBL3763790_plants_04,-0.06370
CHEMBL3763790_plants_05,4.51807
CHEMBL3763790_plants_06,4.41873
CHEMBL3763790_plants_07,2.37973
CHEMBL3763790_plants_08,6.64307
CHEMBL3763790_plants_09,4.34652
CHEMBL3763790_plants_10,5.65659
CHEMBL3676388_plants_01,-6.47197
CHEMBL3676388_plants_02,-6.32370
CHEMBL3676388_plants_03,-6.00649
CHEMBL3676388_plants_04,-6.04267
CHEMBL3676388_plants_05,-5.38422
CHEMBL3676388_plants_06,-6.21521
CHEMBL3676388_plants_07,-5.46848
CHEMBL3676388_plants_08,-6.06780
CHEMBL3676388_plants_09,-5.65057
CHEMBL3676388_plants_10,-5.12561
CHEMBL4082763_plants_01,-7.23239
CHEMBL4082763_plants_02,-6.14680
CHEMBL4082763_plants_03,-6.15656
CHEMBL4082763_plants_04,-5.86113
CHEMBL4082763_plants_05,-4.07125
CHEMBL4082763_plants_06,-4.91505
CHEMBL4082763_plants_07,-5.57391
CHEMBL4082763_plants_08,-5.13204
CHEMBL4082763_plants_09,-2.58986
CHEMBL4082763_plants_10,-3.66596
CHEMBL4288374_plants_01,7.17360
CHEMBL4288374_plants_02,8.22546
CHEMBL4288374_plants_03,1.47250
CHEMBL4288374_plants_04,1.38823
CHEMBL4288374_plants_05,12.51693
CHEMBL4288374_plants_06,13.37254
CHEMBL4288374_plants_07,8.54716
CHEMBL4288374_plants_08,14.23269
CHEMBL4288374_plants_09,9.60881
CHEMBL4288374_plants_10,12.78179
CHEMBL4454745_plants_01,-6.63456
CHEMBL4454745_plants_02,-6.96747
CHEMBL4454745_plants_03,-5.70366
CHEMBL4454745_plants_04,-6.55625
CHEMBL4454745_plants_05,-7.05119
CHEMBL4454745_plants_06,-6.52755
CHEMBL4454745_plants_07,-5.90245
CHEMBL4454745_plants_08,-4.82085
CHEMBL4454745_plants_09,-4.01774
CHEMBL4454745_plants_10,-4.08078
CHEMBL461967_plants_01,-9.16485
CHEMBL461967_plants_02,-8.09113
CHEMBL461967_plants_03,-7.70772
CHEMBL461967_plants_04,-7.09060
CHEMBL461967_plants_05,-7.08863
CHEMBL461967_plants_06,-6.29501
CHEMBL461967_plants_07,-6.60014
CHEMBL461967_plants_08,-6.74575
CHEMBL461967_plants_09,-4.70215
CHEMBL461967_plants_10,-6.21931
CHEMBL473543_plants_01,-7.55693
CHEMBL473543_plants_02,-6.20700
CHEMBL473543_plants_03,-6.42596
CHEMBL473543_plants_04,-5.89662
CHEMBL473543_plants_05,-5.92031
CHEMBL473543_plants_06,-4.77541
CHEMBL473543_plants_07,-5.41079
CHEMBL473543_plants_08,-6.36535
CHEMBL473543_plants_09,-5.62731
CHEMBL473543_plants_10,-6.20009
CHEMBL1095464_plants_01,-7.87100
CHEMBL1095464_plants_02,-7.32325
CHEMBL1095464_plants_03,-7.26811
CHEMBL1095464_plants_04,-8.21684
CHEMBL1095464_plants_05,-7.77153
CHEMBL1095464_plants_06,-6.87561
CHEMBL1095464_plants_07,-7.31804
CHEMBL1095464_plants_08,-6.81965
CHEMBL1095464_plants_09,-7.50863
CHEMBL1095464_plants_10,-7.14506
CHEMBL5173449_plants_01,-6.66823
CHEMBL5173449_plants_02,-6.22387
CHEMBL5173449_plants_03,-5.80470
CHEMBL5173449_plants_04,-6.38136
CHEMBL5173449_plants_05,-5.63824
CHEMBL5173449_plants_06,-7.19315
CHEMBL5173449_plants_07,-6.67938
CHEMBL5173449_plants_08,-6.61913
CHEMBL5173449_plants_09,-5.95674
CHEMBL5173449_plants_10,-5.40452
CHEMBL7866_plants_01,-8.25408
CHEMBL7866_plants_02,-7.65964
CHEMBL7866_plants_03,-7.90622
CHEMBL7866_plants_04,-7.10816
CHEMBL7866_plants_05,-7.18073
CHEMBL7866_plants_06,-7.09044
CHEMBL7866_plants_07,-6.44880
CHEMBL7866_plants_08,-6.83440
CHEMBL7866_plants_09,-6.49267
CHEMBL7866_plants_10,-6.95801
CHEMBL3436355_plants_01,-8.12496
CHEMBL3436355_plants_02,-7.21755
CHEMBL3436355_plants_03,-5.54098
CHEMBL3436355_plants_04,-6.02693
CHEMBL3436355_plants_05,-4.15710
CHEMBL3436355_plants_06,-5.90089
CHEMBL3436355_plants_07,-3.59173
CHEMBL3436355_plants_08,-5.65649
CHEMBL3436355_plants_09,-7.78156
CHEMBL3436355_plants_10,-4.19931
CHEMBL2437460_plants_01,-8.08040
CHEMBL2437460_plants_02,-6.51926
CHEMBL2437460_plants_03,-6.72950
CHEMBL2437460_plants_04,-7.61894
CHEMBL2437460_plants_05,-6.65054
CHEMBL2437460_plants_06,-7.20015
CHEMBL2437460_plants_07,-7.17887
CHEMBL2437460_plants_08,-5.38771
CHEMBL2437460_plants_09,-5.55028
CHEMBL2437460_plants_10,-5.82134
CHEMBL3416617_plants_01,-6.32355
CHEMBL3416617_plants_02,-7.05814
CHEMBL3416617_plants_03,-5.74084
CHEMBL3416617_plants_04,-6.67595
CHEMBL3416617_plants_05,-6.88211
CHEMBL3416617_plants_06,-6.17530
CHEMBL3416617_plants_07,-6.71917
CHEMBL3416617_plants_08,-5.52167
CHEMBL3416617_plants_09,-6.09462
CHEMBL3416617_plants_10,-6.35000
CHEMBL4435632_plants_01,-8.05428
CHEMBL4435632_plants_02,-7.84852
CHEMBL4435632_plants_03,-7.86450
CHEMBL4435632_plants_04,-7.58171
CHEMBL4435632_plants_05,-6.93664
CHEMBL4435632_plants_06,-7.24381
CHEMBL4435632_plants_07,-7.64763
CHEMBL4435632_plants_08,-7.29257
CHEMBL4435632_plants_09,-6.97449
CHEMBL4435632_plants_10,-7.32006
CHEMBL246284_plants_01,-8.24733
CHEMBL246284_plants_02,-7.08458
CHEMBL246284_plants_03,-8.23392
CHEMBL246284_plants_04,-5.80754
CHEMBL246284_plants_05,-6.75871
CHEMBL246284_plants_06,-6.59808
CHEMBL246284_plants_07,-7.53451
CHEMBL246284_plants_08,-7.69898
CHEMBL246284_plants_09,-6.22951
CHEMBL246284_plants_10,-6.61208
CHEMBL1090364_plants_01,-6.61173
CHEMBL1090364_plants_02,-6.86740
CHEMBL1090364_plants_03,-6.26000
CHEMBL1090364_plants_04,-4.95864
CHEMBL1090364_plants_05,-4.32056
CHEMBL1090364_plants_06,-2.93106
CHEMBL1090364_plants_07,-6.49227
CHEMBL1090364_plants_08,-5.41892
CHEMBL1090364_plants_09,-4.01640
CHEMBL1090364_plants_10,-3.53558
