ID,LinF9
CHEMBL1095464_smina_4,-7.74108
CHEMBL1095464_smina_5,-7.82030
CHEMBL1095464_smina_6,-7.08826
CHEMBL1095464_smina_7,-7.90639
CHEMBL1095464_smina_8,-8.67956
CHEMBL1095464_smina_9,-8.15152
CHEMBL1095464_smina_10,-7.98132
CHEMBL1097189_smina_1,-7.86434
CHEMBL1097189_smina_2,-7.85495
CHEMBL1097189_smina_3,-9.29494
CHEMBL1097189_smina_4,-9.50693
CHEMBL1097189_smina_5,-9.26325
CHEMBL1097189_smina_6,-9.08770
CHEMBL1097189_smina_7,-8.72237
CHEMBL1097189_smina_8,-8.90002
CHEMBL1097189_smina_9,-8.07405
CHEMBL1097189_smina_10,-9.66747
CHEMBL1172773_smina_1,-10.17238
CHEMBL1172773_smina_2,-9.41526
CHEMBL1172773_smina_3,-10.53828
CHEMBL1172773_smina_4,-9.06438
CHEMBL1172773_smina_5,-9.50026
CHEMBL1172773_smina_6,-8.83626
CHEMBL1172773_smina_7,-8.83441
CHEMBL1172773_smina_8,-9.53644
CHEMBL1172773_smina_9,-6.95276
CHEMBL1172773_smina_10,-8.42787
CHEMBL1173794_smina_1,-6.86237
CHEMBL1173794_smina_2,-6.96589
CHEMBL1173794_smina_3,-7.41701
CHEMBL1173794_smina_4,-7.25494
CHEMBL1173794_smina_5,-7.05525
CHEMBL1173794_smina_6,-7.09757
CHEMBL1173794_smina_7,-7.06975
CHEMBL1173794_smina_8,-6.85662
CHEMBL1173794_smina_9,-6.70285
CHEMBL1173794_smina_10,-7.17331
CHEMBL1204261_smina_1,-6.96764
CHEMBL1204261_smina_2,-6.82388
CHEMBL1204261_smina_3,-6.34922
CHEMBL1204261_smina_4,-7.59587
CHEMBL1204261_smina_5,-7.31844
CHEMBL1204261_smina_6,-6.97287
CHEMBL1204261_smina_7,-5.91173
CHEMBL1204261_smina_8,-5.94348
CHEMBL1204261_smina_9,-6.55810
CHEMBL1204261_smina_10,-6.53943
CHEMBL1240553_smina_1,-7.72575
CHEMBL1240553_smina_2,-7.55366
CHEMBL1240553_smina_3,-7.21860
CHEMBL1240553_smina_4,-7.75549
CHEMBL1240553_smina_5,-7.86322
CHEMBL1240553_smina_6,-7.68916
CHEMBL1240553_smina_7,-7.34569
CHEMBL1240553_smina_8,-7.14536
CHEMBL1240553_smina_9,-7.17668
CHEMBL1240553_smina_10,-7.23572
CHEMBL1241860_smina_1,-7.28727
CHEMBL1241860_smina_2,-6.99476
CHEMBL1241860_smina_3,-7.04141
CHEMBL1241860_smina_4,-6.89085
CHEMBL1241860_smina_5,-6.87017
CHEMBL1241860_smina_6,-6.07051
CHEMBL1241860_smina_7,-7.07108
CHEMBL1241860_smina_8,-7.09020
CHEMBL1241860_smina_9,-7.26228
CHEMBL1241860_smina_10,-6.58952
CHEMBL1241948_smina_1,-7.95384
CHEMBL1241948_smina_2,-7.57994
CHEMBL1241948_smina_3,-7.60728
CHEMBL1241948_smina_4,-7.87682
CHEMBL1241948_smina_5,-6.75379
CHEMBL1241948_smina_6,-7.64483
CHEMBL1241948_smina_7,-7.48082
CHEMBL1241948_smina_8,-7.24074
CHEMBL1241948_smina_9,-7.12815
CHEMBL1241948_smina_10,-7.04708
CHEMBL1242200_smina_1,-7.47178
CHEMBL1242200_smina_2,-7.48445
CHEMBL1242200_smina_3,-6.97893
CHEMBL1242200_smina_4,-7.20954
CHEMBL1242200_smina_5,-5.81340
CHEMBL1242200_smina_6,-6.39795
CHEMBL1242200_smina_7,-5.90366
CHEMBL1242200_smina_8,-6.30996
CHEMBL1242200_smina_9,-5.64200
CHEMBL1242200_smina_10,-6.39518
CHEMBL1242208_smina_1,-7.79069
CHEMBL1242208_smina_2,-7.61289
CHEMBL1242208_smina_3,-7.86180
CHEMBL1242208_smina_4,-7.32676
CHEMBL1242208_smina_5,-6.90170
CHEMBL1242208_smina_6,-7.30493
CHEMBL1242208_smina_7,-6.76567
CHEMBL1242208_smina_8,-7.30313
CHEMBL1242208_smina_9,-7.58180
CHEMBL1242208_smina_10,-6.52895
CHEMBL1242294_smina_1,-7.69270
CHEMBL1242294_smina_2,-7.34597
CHEMBL1242294_smina_3,-7.33841
CHEMBL1242294_smina_4,-7.56230
CHEMBL1242294_smina_5,-7.18627
CHEMBL1242294_smina_6,-7.07115
CHEMBL1242294_smina_7,-6.74620
CHEMBL1242294_smina_8,-7.29656
CHEMBL1242294_smina_9,-6.04052
CHEMBL1242294_smina_10,-6.17393
CHEMBL1242568_smina_1,-8.21542
CHEMBL1242568_smina_2,-7.73313
CHEMBL1242568_smina_3,-7.57758
CHEMBL1242568_smina_4,-7.73753
CHEMBL1242568_smina_5,-7.88795
CHEMBL1242568_smina_6,-6.75209
CHEMBL1242568_smina_7,-7.14317
CHEMBL1242568_smina_8,-7.33009
CHEMBL1242568_smina_9,-7.39371
CHEMBL1242568_smina_10,-7.09928
CHEMBL1242973_smina_1,-7.81320
CHEMBL1242973_smina_2,-8.15733
CHEMBL1242973_smina_3,-7.56561
CHEMBL1242973_smina_4,-7.54772
CHEMBL1242973_smina_5,-7.76058
CHEMBL1242973_smina_6,-8.79617
CHEMBL1242973_smina_7,-7.38878
CHEMBL1242973_smina_8,-8.08523
CHEMBL1242973_smina_9,-7.21421
CHEMBL1242973_smina_10,-8.37885
CHEMBL127223_smina_1,-7.30927
CHEMBL127223_smina_2,-7.29303
CHEMBL127223_smina_3,-8.20478
CHEMBL127223_smina_4,-6.32772
CHEMBL127223_smina_5,-7.18070
CHEMBL127223_smina_6,-7.20006
CHEMBL127223_smina_7,-7.94343
CHEMBL127223_smina_8,-6.80154
CHEMBL127223_smina_9,-6.46973
CHEMBL127223_smina_10,-7.59878
CHEMBL141238_smina_1,-6.70940
CHEMBL141238_smina_2,-6.94024
CHEMBL141238_smina_3,-6.62473
CHEMBL141238_smina_4,-6.45634
CHEMBL141238_smina_5,-5.96472
CHEMBL141238_smina_6,-6.50259
CHEMBL141238_smina_7,-6.04834
CHEMBL141238_smina_8,-5.98587
CHEMBL141238_smina_9,-6.29398
CHEMBL141238_smina_10,-7.19879
CHEMBL144842_smina_1,-6.91998
CHEMBL144842_smina_2,-7.52344
CHEMBL144842_smina_3,-7.25416
CHEMBL144842_smina_4,-7.57959
CHEMBL144842_smina_5,-6.86085
CHEMBL144842_smina_6,-8.50570
CHEMBL144842_smina_7,-7.65678
CHEMBL144842_smina_8,-8.09178
CHEMBL144842_smina_9,-7.74400
CHEMBL144842_smina_10,-7.70765
CHEMBL14932_smina_1,-8.02598
CHEMBL14932_smina_2,-7.91732
CHEMBL14932_smina_3,-8.47000
CHEMBL14932_smina_4,-8.39368
CHEMBL14932_smina_5,-7.90584
CHEMBL14932_smina_6,-7.78129
CHEMBL14932_smina_7,-7.55033
CHEMBL14932_smina_8,-7.15356
CHEMBL14932_smina_9,-7.17309
CHEMBL14932_smina_10,-7.36263
CHEMBL154080_smina_1,-10.29296
CHEMBL154080_smina_2,-10.99188
CHEMBL154080_smina_3,-10.00632
CHEMBL154080_smina_4,-9.65076
CHEMBL154080_smina_5,-9.63787
CHEMBL154080_smina_6,-10.28913
CHEMBL154080_smina_7,-9.59699
CHEMBL154080_smina_8,-9.84597
CHEMBL154080_smina_9,-10.30421
CHEMBL154080_smina_10,-10.45193
CHEMBL154822_smina_1,-9.73315
CHEMBL154822_smina_2,-9.65759
CHEMBL154822_smina_3,-10.71404
CHEMBL154822_smina_4,-9.68231
CHEMBL154822_smina_5,-9.81944
CHEMBL154822_smina_6,-10.73869
CHEMBL154822_smina_7,-10.74140
CHEMBL154822_smina_8,-9.53644
CHEMBL154822_smina_9,-10.48657
CHEMBL154822_smina_10,-9.75460
CHEMBL154911_smina_1,-6.89892
CHEMBL154911_smina_2,-7.08813
CHEMBL154911_smina_3,-7.08504
CHEMBL154911_smina_4,-6.52785
CHEMBL154911_smina_5,-6.66773
CHEMBL154911_smina_6,-6.50213
CHEMBL154911_smina_7,-5.98640
CHEMBL154911_smina_8,-6.38197
CHEMBL154911_smina_9,-6.48314
CHEMBL154911_smina_10,-6.06184
CHEMBL1630114_smina_1,-10.42684
CHEMBL1630114_smina_2,-10.77510
CHEMBL1630114_smina_3,-9.77123
CHEMBL1630114_smina_4,-9.20864
CHEMBL1630114_smina_5,-9.38083
CHEMBL1630114_smina_6,-10.77325
CHEMBL1630114_smina_7,-9.94597
CHEMBL1630114_smina_8,-10.37184
CHEMBL1630114_smina_9,-10.02147
CHEMBL1630114_smina_10,-10.32900
CHEMBL1645466_smina_1,-8.21036
CHEMBL1645466_smina_2,-7.67200
CHEMBL1645466_smina_3,-7.34793
CHEMBL1645466_smina_4,-6.89856
CHEMBL1645466_smina_5,-6.45684
CHEMBL1645466_smina_6,-6.71164
CHEMBL1645466_smina_7,-7.16539
CHEMBL1645466_smina_8,-7.66781
CHEMBL1645466_smina_9,-6.74124
CHEMBL1645466_smina_10,-6.64352
CHEMBL166093_smina_1,-7.67664
CHEMBL166093_smina_2,-7.32829
CHEMBL166093_smina_3,-6.72663
CHEMBL166093_smina_4,-6.28624
CHEMBL166093_smina_5,-6.14822
CHEMBL166093_smina_6,-6.37712
CHEMBL166093_smina_7,-6.26917
CHEMBL166093_smina_8,-6.38923
CHEMBL166093_smina_9,-6.40519
CHEMBL166093_smina_10,-7.29366
CHEMBL1683968_smina_1,-9.19008
CHEMBL1683968_smina_2,-8.23446
CHEMBL1683968_smina_3,-8.92146
CHEMBL1683968_smina_4,-9.16106
CHEMBL1683968_smina_5,-8.95705
CHEMBL1683968_smina_6,-8.04027
CHEMBL1683968_smina_7,-8.02644
CHEMBL1683968_smina_8,-8.78452
CHEMBL1683968_smina_9,-8.13364
CHEMBL1683968_smina_10,-8.45411
CHEMBL176470_smina_1,-7.75873
CHEMBL176470_smina_2,-7.89170
CHEMBL176470_smina_3,-7.23296
CHEMBL176470_smina_4,-7.51042
CHEMBL176470_smina_5,-6.76132
CHEMBL176470_smina_6,-7.50241
CHEMBL176470_smina_7,-6.69419
CHEMBL176470_smina_8,-6.12965
CHEMBL176470_smina_9,-7.07962
CHEMBL176470_smina_10,-7.63030
CHEMBL1821886_smina_1,-8.91454
CHEMBL1821886_smina_2,-8.91858
CHEMBL1821886_smina_3,-8.91096
CHEMBL1821886_smina_4,-9.70986
CHEMBL1821886_smina_5,-9.44852
CHEMBL1821886_smina_6,-9.62937
CHEMBL1821886_smina_7,-8.27142
CHEMBL1821886_smina_8,-8.94911
CHEMBL1821886_smina_9,-8.02679
CHEMBL1821886_smina_10,-7.98697
CHEMBL1830130_smina_1,-6.21641
CHEMBL1830130_smina_2,-6.24402
CHEMBL1830130_smina_3,-6.23477
CHEMBL1830130_smina_4,-5.97664
CHEMBL1830130_smina_5,-6.00554
CHEMBL1830130_smina_6,-5.93924
CHEMBL1830130_smina_7,-6.51334
CHEMBL1830130_smina_8,-6.05106
CHEMBL1830130_smina_9,-6.41854
CHEMBL1830130_smina_10,-6.42090
CHEMBL1830277_smina_1,-7.57038
CHEMBL1830277_smina_2,-7.55600
CHEMBL1830277_smina_3,-6.97476
CHEMBL1830277_smina_4,-7.58481
CHEMBL1830277_smina_5,-7.25476
CHEMBL1830277_smina_6,-7.19141
CHEMBL1830277_smina_7,-7.66266
CHEMBL1830277_smina_8,-7.14800
CHEMBL1830277_smina_9,-6.98466
CHEMBL1830277_smina_10,-6.57831
CHEMBL1914664_smina_1,-8.19809
CHEMBL1914664_smina_2,-8.22934
CHEMBL1914664_smina_3,-7.90327
CHEMBL1914664_smina_4,-7.89801
CHEMBL1914664_smina_5,-7.85304
CHEMBL1914664_smina_6,-7.72880
CHEMBL1914664_smina_7,-7.91267
CHEMBL1914664_smina_8,-6.97016
CHEMBL1914664_smina_9,-8.10610
CHEMBL1914664_smina_10,-6.96520
CHEMBL1928301_smina_1,-10.68895
CHEMBL1928301_smina_2,-9.95602
CHEMBL1928301_smina_3,-10.37453
CHEMBL1928301_smina_4,-10.35845
CHEMBL1928301_smina_5,-10.08038
CHEMBL1928301_smina_6,-9.55621
CHEMBL1928301_smina_7,-9.78606
CHEMBL1928301_smina_8,-9.48753
CHEMBL1928301_smina_9,-8.71760
CHEMBL1928301_smina_10,-9.82775
CHEMBL1928944_smina_1,-8.09196
CHEMBL1928944_smina_2,-8.21691
CHEMBL1928944_smina_3,-8.04675
CHEMBL1928944_smina_4,-7.72411
CHEMBL1928944_smina_5,-8.52393
CHEMBL1928944_smina_6,-7.82224
CHEMBL1928944_smina_7,-7.85942
CHEMBL1928944_smina_8,-8.70536
CHEMBL1928944_smina_9,-8.33706
CHEMBL1928944_smina_10,-7.76475
CHEMBL1945649_smina_1,-6.90466
CHEMBL1945649_smina_2,-6.96755
CHEMBL1945649_smina_3,-6.88011
CHEMBL1945649_smina_4,-6.84615
CHEMBL1945649_smina_5,-6.21035
CHEMBL1945649_smina_6,-6.60360
CHEMBL1945649_smina_7,-6.78211
CHEMBL1945649_smina_8,-5.76332
CHEMBL1945649_smina_9,-6.54538
CHEMBL1945649_smina_10,-6.78273
CHEMBL1947127_smina_1,-9.20613
CHEMBL1947127_smina_2,-8.88091
CHEMBL1947127_smina_3,-7.76288
CHEMBL1947127_smina_4,-8.59231
CHEMBL1947127_smina_5,-8.39050
CHEMBL1947127_smina_6,-7.77732
CHEMBL1947127_smina_7,-7.91467
CHEMBL1947127_smina_8,-7.93133
CHEMBL1947127_smina_9,-9.05905
CHEMBL1947127_smina_10,-7.86719
CHEMBL2031296_smina_1,-7.14570
CHEMBL2031296_smina_2,-7.63883
CHEMBL2031296_smina_3,-6.94654
CHEMBL2031296_smina_4,-7.12941
CHEMBL2031296_smina_5,-7.46495
CHEMBL2031296_smina_6,-6.75065
CHEMBL2031296_smina_7,-7.54527
CHEMBL2031296_smina_8,-7.27930
CHEMBL2031296_smina_9,-7.33969
CHEMBL2031296_smina_10,-7.04484
CHEMBL203132_smina_1,-7.42424
CHEMBL203132_smina_2,-6.80199
CHEMBL203132_smina_3,-7.80024
CHEMBL203132_smina_4,-6.33436
CHEMBL203132_smina_5,-7.88605
CHEMBL203132_smina_6,-7.50241
CHEMBL203132_smina_7,-6.92123
CHEMBL203132_smina_8,-6.90701
CHEMBL203132_smina_9,-5.97105
CHEMBL203132_smina_10,-6.67898
CHEMBL2032376_smina_1,-9.35463
CHEMBL2032376_smina_2,-9.37676
CHEMBL2032376_smina_3,-9.26842
CHEMBL2032376_smina_4,-8.63334
CHEMBL2032376_smina_5,-9.78354
CHEMBL2032376_smina_6,-9.21604
CHEMBL2032376_smina_7,-8.03454
CHEMBL2032376_smina_8,-9.59928
CHEMBL2032376_smina_9,-8.99098
CHEMBL2032376_smina_10,-8.24968
CHEMBL203645_smina_1,-8.26210
CHEMBL203645_smina_2,-8.13396
CHEMBL203645_smina_3,-7.78263
CHEMBL203645_smina_4,-8.16256
CHEMBL203645_smina_5,-7.59338
CHEMBL203645_smina_6,-7.52109
CHEMBL203645_smina_7,-6.69606
CHEMBL203645_smina_8,-7.86168
CHEMBL203645_smina_9,-6.26069
CHEMBL203645_smina_10,-7.86938
CHEMBL2048793_smina_1,-7.35003
CHEMBL2048793_smina_2,-7.58223
CHEMBL2048793_smina_3,-8.51005
CHEMBL2048793_smina_4,-6.82578
CHEMBL2048793_smina_5,-7.25960
CHEMBL2048793_smina_6,-7.47580
CHEMBL2048793_smina_7,-8.12488
CHEMBL2048793_smina_8,-7.63017
CHEMBL2048793_smina_9,-7.49107
CHEMBL2048793_smina_10,-8.66871
CHEMBL205149_smina_1,-8.38274
CHEMBL205149_smina_2,-7.76420
CHEMBL205149_smina_3,-8.20070
CHEMBL205149_smina_4,-7.25223
CHEMBL205149_smina_5,-8.17888
CHEMBL205149_smina_6,-7.97382
CHEMBL205149_smina_7,-7.13608
CHEMBL205149_smina_8,-7.55928
CHEMBL205149_smina_9,-7.60012
CHEMBL205149_smina_10,-6.78988
CHEMBL2064379_smina_1,-8.27591
CHEMBL2064379_smina_2,-7.64393
CHEMBL2064379_smina_3,-8.23008
CHEMBL2064379_smina_4,-8.04121
CHEMBL2064379_smina_5,-7.13823
CHEMBL2064379_smina_6,-7.24437
CHEMBL2064379_smina_7,-7.00962
CHEMBL2064379_smina_8,-7.97993
CHEMBL2064379_smina_9,-8.00441
CHEMBL2064379_smina_10,-7.40927
CHEMBL206782_smina_1,-8.86472
CHEMBL206782_smina_2,-9.16754
CHEMBL206782_smina_3,-7.89439
CHEMBL206782_smina_4,-8.20667
CHEMBL206782_smina_5,-8.21577
CHEMBL206782_smina_6,-7.90026
CHEMBL206782_smina_7,-8.32079
CHEMBL206782_smina_8,-8.47710
CHEMBL206782_smina_9,-8.08178
CHEMBL206782_smina_10,-7.08801
CHEMBL2179128_smina_1,-8.47229
CHEMBL2179128_smina_2,-9.37207
CHEMBL2179128_smina_3,-10.18282
CHEMBL2179128_smina_4,-9.12981
CHEMBL2179128_smina_5,-10.29667
CHEMBL2179128_smina_6,-8.52534
CHEMBL2179128_smina_7,-9.47649
CHEMBL2179128_smina_8,-9.51304
CHEMBL2179128_smina_9,-10.16421
CHEMBL2179128_smina_10,-9.84585
CHEMBL2385993_smina_1,-9.13180
CHEMBL2385993_smina_2,-7.26742
CHEMBL2385993_smina_3,-7.34745
CHEMBL2385993_smina_4,-7.30376
CHEMBL2385993_smina_5,-9.56370
CHEMBL2385993_smina_6,-8.89575
CHEMBL2385993_smina_7,-8.70812
CHEMBL2385993_smina_8,-7.88638
CHEMBL2385993_smina_9,-8.48184
CHEMBL2385993_smina_10,-8.50876
CHEMBL2424794_smina_1,-7.80157
CHEMBL2424794_smina_2,-7.29738
CHEMBL2424794_smina_3,-8.08837
CHEMBL2424794_smina_4,-8.56741
CHEMBL2424794_smina_5,-8.12935
CHEMBL2424794_smina_6,-7.29900
CHEMBL2424794_smina_7,-7.80480
CHEMBL2424794_smina_8,-8.21584
CHEMBL2424794_smina_9,-7.74001
CHEMBL2424794_smina_10,-7.74958
CHEMBL2424807_smina_1,-7.44887
CHEMBL2424807_smina_2,-7.31794
CHEMBL2424807_smina_3,-7.62593
CHEMBL2424807_smina_4,-8.07991
CHEMBL2424807_smina_5,-7.92620
CHEMBL2424807_smina_6,-7.77374
CHEMBL2424807_smina_7,-7.47186
CHEMBL2424807_smina_8,-8.10589
CHEMBL2424807_smina_9,-7.81032
CHEMBL2424807_smina_10,-7.98034
CHEMBL2425736_smina_1,-7.45547
CHEMBL2425736_smina_2,-7.47790
CHEMBL2425736_smina_3,-7.35617
CHEMBL2425736_smina_4,-7.39809
CHEMBL2425736_smina_5,-7.62028
CHEMBL2425736_smina_6,-7.43641
CHEMBL2425736_smina_7,-6.49547
CHEMBL2425736_smina_8,-6.66925
CHEMBL2425736_smina_9,-7.37620
CHEMBL2425736_smina_10,-7.78860
CHEMBL2437460_smina_1,-8.94319
CHEMBL2437460_smina_2,-7.86659
CHEMBL2437460_smina_3,-9.14979
CHEMBL2437460_smina_4,-8.34988
CHEMBL2437460_smina_5,-8.60080
CHEMBL2437460_smina_6,-8.44789
CHEMBL2437460_smina_7,-8.56714
CHEMBL2437460_smina_8,-8.20491
CHEMBL2437460_smina_9,-8.57132
CHEMBL2437460_smina_10,-8.02147
CHEMBL2437473_smina_1,-8.81324
CHEMBL2437473_smina_2,-8.07718
CHEMBL2437473_smina_3,-7.41700
CHEMBL2437473_smina_4,-7.42981
CHEMBL2437473_smina_5,-7.66499
CHEMBL2437473_smina_6,-6.97141
CHEMBL2437473_smina_7,-7.86083
CHEMBL2437473_smina_8,-8.57338
CHEMBL2437473_smina_9,-8.04555
CHEMBL2437473_smina_10,-7.45694
CHEMBL2441273_smina_1,-8.91916
CHEMBL2441273_smina_2,-9.54946
CHEMBL2441273_smina_3,-9.44370
CHEMBL2441273_smina_4,-8.19183
CHEMBL2441273_smina_5,-9.05312
CHEMBL2441273_smina_6,-8.42368
CHEMBL2441273_smina_7,-8.84535
CHEMBL2441273_smina_8,-8.58903
CHEMBL2441273_smina_9,-8.84418
CHEMBL2441273_smina_10,-8.06281
CHEMBL2448067_smina_1,-7.52231
CHEMBL2448067_smina_2,-7.60075
CHEMBL2448067_smina_3,-6.66688
CHEMBL2448067_smina_4,-7.61834
CHEMBL2448067_smina_5,-7.65338
CHEMBL2448067_smina_6,-7.76395
CHEMBL2448067_smina_7,-7.17396
CHEMBL2448067_smina_8,-6.98540
CHEMBL2448067_smina_9,-6.99116
CHEMBL2448067_smina_10,-6.84102
CHEMBL245868_smina_1,-8.02783
CHEMBL245868_smina_2,-8.83414
CHEMBL245868_smina_3,-7.57076
CHEMBL245868_smina_4,-8.18664
CHEMBL245868_smina_5,-8.40592
CHEMBL245868_smina_6,-8.21481
CHEMBL245868_smina_7,-7.53599
CHEMBL245868_smina_8,-8.21875
CHEMBL245868_smina_9,-7.61507
CHEMBL245868_smina_10,-7.94619
CHEMBL246284_smina_1,-8.77850
CHEMBL246284_smina_2,-9.40282
CHEMBL246284_smina_3,-10.45908
CHEMBL246284_smina_4,-9.04202
CHEMBL246284_smina_5,-8.78742
CHEMBL246284_smina_6,-8.10211
CHEMBL246284_smina_7,-8.93164
CHEMBL246284_smina_8,-9.21665
CHEMBL246284_smina_9,-8.83907
CHEMBL246284_smina_10,-9.01670
CHEMBL249511_smina_1,-8.31255
CHEMBL249511_smina_2,-8.05418
CHEMBL249511_smina_3,-8.03827
CHEMBL249511_smina_4,-7.12839
CHEMBL249511_smina_5,-8.02787
CHEMBL249511_smina_6,-7.89619
CHEMBL249511_smina_7,-7.65459
CHEMBL249511_smina_8,-8.40278
CHEMBL249511_smina_9,-8.19475
CHEMBL249511_smina_10,-7.16264
CHEMBL255871_smina_1,-7.88935
CHEMBL255871_smina_2,-7.33006
CHEMBL255871_smina_3,-8.64918
CHEMBL255871_smina_4,-7.91831
CHEMBL255871_smina_5,-7.67511
CHEMBL255871_smina_6,-7.38257
CHEMBL255871_smina_7,-8.77557
CHEMBL255871_smina_8,-9.01481
CHEMBL255871_smina_9,-7.04853
CHEMBL255871_smina_10,-7.69423
CHEMBL291701_smina_1,-6.83442
CHEMBL291701_smina_2,-6.49863
CHEMBL291701_smina_3,-6.64615
CHEMBL291701_smina_4,-6.47720
CHEMBL291701_smina_5,-5.90480
CHEMBL291701_smina_6,-6.34661
CHEMBL291701_smina_7,-6.65418
CHEMBL291701_smina_8,-5.81086
CHEMBL291701_smina_9,-6.03581
CHEMBL291701_smina_10,-6.07546
CHEMBL29197_smina_1,-6.86006
CHEMBL29197_smina_2,-6.91043
CHEMBL29197_smina_3,-6.86813
CHEMBL29197_smina_4,-6.01504
CHEMBL29197_smina_5,-6.19362
CHEMBL29197_smina_6,-6.09270
CHEMBL29197_smina_7,-6.01251
CHEMBL29197_smina_8,-6.55699
CHEMBL29197_smina_9,-6.50303
CHEMBL29197_smina_10,-6.17668
CHEMBL293482_smina_1,-3.88562
CHEMBL293482_smina_2,-3.84442
CHEMBL293482_smina_3,-3.81630
CHEMBL293482_smina_4,-3.81241
CHEMBL293482_smina_5,-3.47186
CHEMBL293482_smina_6,-3.68158
CHEMBL293482_smina_7,-3.65888
CHEMBL293482_smina_8,-3.79291
CHEMBL293482_smina_9,-3.56239
CHEMBL293482_smina_10,-3.47231
CHEMBL307599_smina_1,-7.20769
CHEMBL307599_smina_2,-7.06897
CHEMBL307599_smina_3,-6.60171
CHEMBL307599_smina_4,-6.34184
CHEMBL307599_smina_5,-6.19654
CHEMBL307599_smina_6,-6.36701
CHEMBL307599_smina_7,-6.36905
CHEMBL307599_smina_8,-5.98309
CHEMBL307599_smina_9,-5.81704
CHEMBL307599_smina_10,-6.37769
CHEMBL308672_smina_1,-7.66166
CHEMBL308672_smina_2,-7.80359
CHEMBL308672_smina_3,-7.37151
CHEMBL308672_smina_4,-7.96681
CHEMBL308672_smina_5,-8.09547
CHEMBL308672_smina_6,-7.53421
CHEMBL308672_smina_7,-7.56019
CHEMBL308672_smina_8,-8.62424
CHEMBL308672_smina_9,-8.62935
CHEMBL308672_smina_10,-7.62802
CHEMBL3087206_smina_1,-9.90367
CHEMBL3087206_smina_2,-10.70826
CHEMBL3087206_smina_3,-10.86481
CHEMBL3087206_smina_4,-10.34780
CHEMBL3087206_smina_5,-10.71224
CHEMBL3087206_smina_6,-10.59276
CHEMBL3087206_smina_7,-10.27549
CHEMBL3087206_smina_8,-10.29238
CHEMBL3087206_smina_9,-10.12950
CHEMBL3087206_smina_10,-9.93203
CHEMBL3132872_smina_1,-7.86763
CHEMBL3132872_smina_2,-7.35504
CHEMBL3132872_smina_3,-7.03045
CHEMBL3132872_smina_4,-7.94922
CHEMBL3132872_smina_5,-7.88672
CHEMBL3132872_smina_6,-6.22981
CHEMBL3132872_smina_7,-7.44709
CHEMBL3132872_smina_8,-7.80982
CHEMBL3132872_smina_9,-6.29586
CHEMBL3132872_smina_10,-7.66528
CHEMBL3133894_smina_1,-6.79715
CHEMBL3133894_smina_2,-7.21453
CHEMBL3133894_smina_3,-7.36086
CHEMBL3133894_smina_4,-6.72405
CHEMBL3133894_smina_5,-7.46912
CHEMBL3133894_smina_6,-6.42433
CHEMBL3133894_smina_7,-7.30773
CHEMBL3133894_smina_8,-7.32752
CHEMBL3133894_smina_9,-6.71812
CHEMBL3133894_smina_10,-6.68384
CHEMBL31815_smina_1,-7.31540
CHEMBL31815_smina_2,-6.89284
CHEMBL31815_smina_3,-7.48933
CHEMBL31815_smina_4,-7.82321
CHEMBL31815_smina_5,-7.55135
CHEMBL31815_smina_6,-6.03317
CHEMBL31815_smina_7,-7.35403
CHEMBL31815_smina_8,-7.40559
CHEMBL31815_smina_9,-7.81763
CHEMBL31815_smina_10,-7.10661
CHEMBL3218002_smina_1,-8.40369
CHEMBL3218002_smina_2,-7.90167
CHEMBL3218002_smina_3,-8.23920
CHEMBL3218002_smina_4,-8.05960
CHEMBL3218002_smina_5,-8.12252
CHEMBL3218002_smina_6,-8.08788
CHEMBL3218002_smina_7,-7.51180
CHEMBL3218002_smina_8,-7.42510
CHEMBL3218002_smina_9,-7.45902
CHEMBL3218002_smina_10,-8.20227
CHEMBL3221557_smina_1,-7.43789
CHEMBL3221557_smina_2,-7.41913
CHEMBL3221557_smina_3,-6.81308
CHEMBL3221557_smina_4,-5.85725
CHEMBL3221557_smina_5,-6.83902
CHEMBL3221557_smina_6,-6.49663
CHEMBL3221557_smina_7,-6.84755
CHEMBL3221557_smina_8,-7.46388
CHEMBL3221557_smina_9,-6.42444
CHEMBL3221557_smina_10,-7.39136
CHEMBL3237939_smina_1,-8.45520
CHEMBL3237939_smina_2,-5.62796
CHEMBL3237939_smina_3,-6.03655
CHEMBL3237939_smina_4,-7.37579
CHEMBL3237939_smina_5,-7.86934
CHEMBL3237939_smina_6,-7.20334
CHEMBL3237939_smina_7,-5.73147
CHEMBL3237939_smina_8,-6.70547
CHEMBL3237939_smina_9,-4.65170
CHEMBL3237939_smina_10,-7.35726
CHEMBL3263359_smina_1,-10.51122
CHEMBL3263359_smina_2,-9.67993
CHEMBL3263359_smina_3,-9.72686
CHEMBL3263359_smina_4,-9.28585
CHEMBL3263359_smina_5,-10.32885
CHEMBL3263359_smina_6,-10.41983
CHEMBL3263359_smina_7,-8.79346
CHEMBL3263359_smina_8,-9.50332
CHEMBL3263359_smina_9,-9.76191
CHEMBL3263359_smina_10,-9.17579
CHEMBL329183_smina_1,-7.10339
CHEMBL329183_smina_2,-7.27614
CHEMBL329183_smina_3,-6.75366
CHEMBL329183_smina_4,-6.93092
CHEMBL329183_smina_5,-6.90735
CHEMBL329183_smina_6,-6.79304
CHEMBL329183_smina_7,-7.04992
CHEMBL329183_smina_8,-7.06469
CHEMBL329183_smina_9,-7.15455
CHEMBL329183_smina_10,-6.80189
