ID,Vinardo
CHEMBL1821886_smina_9,-6.35275
CHEMBL1821886_smina_10,-7.78760
CHEMBL1830130_smina_1,-5.83407
CHEMBL1830130_smina_2,-7.65116
CHEMBL1830130_smina_3,-7.59927
CHEMBL1830130_smina_4,-7.18231
CHEMBL1830130_smina_5,-7.13094
CHEMBL1830130_smina_6,-6.65268
CHEMBL1830130_smina_7,-6.14797
CHEMBL1830130_smina_8,-5.38951
CHEMBL1830130_smina_9,-6.06257
CHEMBL1830130_smina_10,-6.04085
CHEMBL1830277_smina_1,-8.02825
CHEMBL1830277_smina_2,-7.88981
CHEMBL1830277_smina_3,-7.67249
CHEMBL1830277_smina_4,-7.45982
CHEMBL1830277_smina_5,-7.03260
CHEMBL1830277_smina_6,-6.96280
CHEMBL1830277_smina_7,-7.27304
CHEMBL1830277_smina_8,-7.04665
CHEMBL1830277_smina_9,-7.56889
CHEMBL1830277_smina_10,-6.86476
CHEMBL1914664_smina_1,-9.50189
CHEMBL1914664_smina_2,-8.57544
CHEMBL1914664_smina_3,-8.89291
CHEMBL1914664_smina_4,-8.12336
CHEMBL1914664_smina_5,-8.07710
CHEMBL1914664_smina_6,-8.11993
CHEMBL1914664_smina_7,-8.14020
CHEMBL1914664_smina_8,-7.62328
CHEMBL1914664_smina_9,-8.38022
CHEMBL1914664_smina_10,-6.66614
CHEMBL1928301_smina_1,-10.58601
CHEMBL1928301_smina_2,-10.28933
CHEMBL1928301_smina_3,-10.03640
CHEMBL1928301_smina_4,-9.64442
CHEMBL1928301_smina_5,-9.59819
CHEMBL1928301_smina_6,-8.64685
CHEMBL1928301_smina_7,-9.32961
CHEMBL1928301_smina_8,-8.45636
CHEMBL1928301_smina_9,-8.69794
CHEMBL1928301_smina_10,-9.50188
CHEMBL1928944_smina_1,-7.98059
CHEMBL1928944_smina_2,-8.55108
CHEMBL1928944_smina_3,-8.50270
CHEMBL1928944_smina_4,-7.81732
CHEMBL1928944_smina_5,-9.20643
CHEMBL1928944_smina_6,-7.45275
CHEMBL1928944_smina_7,-8.37895
CHEMBL1928944_smina_8,-8.44792
CHEMBL1928944_smina_9,-7.95567
CHEMBL1928944_smina_10,-9.03719
CHEMBL1945649_smina_1,-6.27153
CHEMBL1945649_smina_2,-6.59318
CHEMBL1945649_smina_3,-7.44927
CHEMBL1945649_smina_4,-7.27652
CHEMBL1945649_smina_5,-6.69565
CHEMBL1945649_smina_6,-5.96217
CHEMBL1945649_smina_7,-6.66259
CHEMBL1945649_smina_8,-5.37105
CHEMBL1945649_smina_9,-7.36854
CHEMBL1945649_smina_10,-6.78831
CHEMBL1947127_smina_1,-7.45813
CHEMBL1947127_smina_2,-6.73577
CHEMBL1947127_smina_3,-0.65798
CHEMBL1947127_smina_4,-6.03491
CHEMBL1947127_smina_5,-7.08063
CHEMBL1947127_smina_6,-5.82321
CHEMBL1947127_smina_7,-6.66752
CHEMBL1947127_smina_8,-6.37714
CHEMBL1947127_smina_9,-7.20042
CHEMBL1947127_smina_10,-5.91817
CHEMBL2031296_smina_1,-7.38256
CHEMBL2031296_smina_2,-7.48258
CHEMBL2031296_smina_3,-7.62950
CHEMBL2031296_smina_4,-6.27995
CHEMBL2031296_smina_5,-6.96097
CHEMBL2031296_smina_6,-7.40085
CHEMBL2031296_smina_7,-7.54540
CHEMBL2031296_smina_8,-7.59631
CHEMBL2031296_smina_9,-7.80844
CHEMBL2031296_smina_10,-7.23575
CHEMBL203132_smina_1,-5.70276
CHEMBL203132_smina_2,-6.95859
CHEMBL203132_smina_3,-6.62100
CHEMBL203132_smina_4,-5.55181
CHEMBL203132_smina_5,-7.16942
CHEMBL203132_smina_6,-6.44531
CHEMBL203132_smina_7,-6.55444
CHEMBL203132_smina_8,-7.61722
CHEMBL203132_smina_9,-5.79221
CHEMBL203132_smina_10,-5.51783
CHEMBL2032376_smina_1,-6.80806
CHEMBL2032376_smina_2,-6.51312
CHEMBL2032376_smina_3,-6.79642
CHEMBL2032376_smina_4,-5.66654
CHEMBL2032376_smina_5,-7.71787
CHEMBL2032376_smina_6,-6.22554
CHEMBL2032376_smina_7,-7.13991
CHEMBL2032376_smina_8,-6.33047
CHEMBL2032376_smina_9,-7.14475
CHEMBL2032376_smina_10,-5.98562
CHEMBL203645_smina_1,-9.13407
CHEMBL203645_smina_2,-7.18091
CHEMBL203645_smina_3,-9.28951
CHEMBL203645_smina_4,-8.64221
CHEMBL203645_smina_5,-7.82829
CHEMBL203645_smina_6,-7.19436
CHEMBL203645_smina_7,-6.70342
CHEMBL203645_smina_8,-8.13737
CHEMBL203645_smina_9,-6.75477
CHEMBL203645_smina_10,-8.44038
CHEMBL2048793_smina_1,-6.44021
CHEMBL2048793_smina_2,-7.88346
CHEMBL2048793_smina_3,-7.62674
CHEMBL2048793_smina_4,-5.99269
CHEMBL2048793_smina_5,-6.95682
CHEMBL2048793_smina_6,-6.96513
CHEMBL2048793_smina_7,-7.93927
CHEMBL2048793_smina_8,-6.56507
CHEMBL2048793_smina_9,-6.93176
CHEMBL2048793_smina_10,-7.87827
CHEMBL205149_smina_1,-7.12673
CHEMBL205149_smina_2,-6.72675
CHEMBL205149_smina_3,-6.72955
CHEMBL205149_smina_4,-7.40598
CHEMBL205149_smina_5,-7.54148
CHEMBL205149_smina_6,-7.42240
CHEMBL205149_smina_7,-7.42634
CHEMBL205149_smina_8,-7.01832
CHEMBL205149_smina_9,-6.55001
CHEMBL205149_smina_10,-6.82314
CHEMBL2064379_smina_1,-7.88110
CHEMBL2064379_smina_2,-7.54460
CHEMBL2064379_smina_3,-7.93846
CHEMBL2064379_smina_4,-8.09394
CHEMBL2064379_smina_5,-7.33148
CHEMBL2064379_smina_6,-6.61722
CHEMBL2064379_smina_7,-7.47130
CHEMBL2064379_smina_8,-7.84452
CHEMBL2064379_smina_9,-7.00494
CHEMBL2064379_smina_10,-6.63790
CHEMBL206782_smina_1,-8.40063
CHEMBL206782_smina_2,-9.01339
CHEMBL206782_smina_3,-9.51761
CHEMBL206782_smina_4,-8.74924
CHEMBL206782_smina_5,-8.25224
CHEMBL206782_smina_6,-9.54701
CHEMBL206782_smina_7,-9.05112
CHEMBL206782_smina_8,-9.75437
CHEMBL206782_smina_9,-8.64833
CHEMBL206782_smina_10,-8.10552
CHEMBL2179128_smina_1,-7.43877
CHEMBL2179128_smina_2,-8.71741
CHEMBL2179128_smina_3,-9.36240
CHEMBL2179128_smina_4,-8.41874
CHEMBL2179128_smina_5,-9.65423
CHEMBL2179128_smina_6,-8.77543
CHEMBL2179128_smina_7,-8.62449
CHEMBL2179128_smina_8,-8.65669
CHEMBL2179128_smina_9,-9.40239
CHEMBL2179128_smina_10,-9.08208
CHEMBL2385993_smina_1,-7.86400
CHEMBL2385993_smina_2,-6.16596
CHEMBL2385993_smina_3,-6.08869
CHEMBL2385993_smina_4,-6.52337
CHEMBL2385993_smina_5,-8.08226
CHEMBL2385993_smina_6,-7.47136
CHEMBL2385993_smina_7,-8.47162
CHEMBL2385993_smina_8,-6.23739
CHEMBL2385993_smina_9,-6.93335
CHEMBL2385993_smina_10,-7.09083
CHEMBL2424794_smina_1,-7.44107
CHEMBL2424794_smina_2,-7.31958
CHEMBL2424794_smina_3,-7.28998
CHEMBL2424794_smina_4,-8.47622
CHEMBL2424794_smina_5,-8.35619
CHEMBL2424794_smina_6,-7.33273
CHEMBL2424794_smina_7,-8.04766
CHEMBL2424794_smina_8,-7.93722
CHEMBL2424794_smina_9,-8.14559
CHEMBL2424794_smina_10,-8.57994
CHEMBL2424807_smina_1,-8.20684
CHEMBL2424807_smina_2,-7.32942
CHEMBL2424807_smina_3,-6.90150
CHEMBL2424807_smina_4,-7.83803
CHEMBL2424807_smina_5,-9.34415
CHEMBL2424807_smina_6,-8.50868
CHEMBL2424807_smina_7,-7.56598
CHEMBL2424807_smina_8,-9.05105
CHEMBL2424807_smina_9,-6.95850
CHEMBL2424807_smina_10,-8.73478
CHEMBL2425736_smina_1,-7.46350
CHEMBL2425736_smina_2,-8.33961
CHEMBL2425736_smina_3,-7.23387
CHEMBL2425736_smina_4,-8.37873
CHEMBL2425736_smina_5,-7.02136
CHEMBL2425736_smina_6,-8.35538
CHEMBL2425736_smina_7,-7.21514
CHEMBL2425736_smina_8,-6.89959
CHEMBL2425736_smina_9,-7.76153
CHEMBL2425736_smina_10,-7.09951
CHEMBL2437460_smina_1,-7.57283
CHEMBL2437460_smina_2,-7.16398
CHEMBL2437460_smina_3,-7.90076
CHEMBL2437460_smina_4,-6.90825
CHEMBL2437460_smina_5,-7.35421
CHEMBL2437460_smina_6,-6.95145
CHEMBL2437460_smina_7,-6.98440
CHEMBL2437460_smina_8,-7.14158
CHEMBL2437460_smina_9,-7.79088
CHEMBL2437460_smina_10,-6.16973
CHEMBL2437473_smina_1,-9.19626
CHEMBL2437473_smina_2,-7.77550
CHEMBL2437473_smina_3,-6.58614
CHEMBL2437473_smina_4,-7.60848
CHEMBL2437473_smina_5,-7.21636
CHEMBL2437473_smina_6,-6.85402
CHEMBL2437473_smina_7,-7.51959
CHEMBL2437473_smina_8,-8.90375
CHEMBL2437473_smina_9,-7.67717
CHEMBL2437473_smina_10,-7.15675
CHEMBL2441273_smina_1,-8.56174
CHEMBL2441273_smina_2,-10.99161
CHEMBL2441273_smina_3,-10.65563
CHEMBL2441273_smina_4,-9.84065
CHEMBL2441273_smina_5,-9.50331
CHEMBL2441273_smina_6,-8.46894
CHEMBL2441273_smina_7,-9.38964
CHEMBL2441273_smina_8,-7.72938
CHEMBL2441273_smina_9,-8.56687
CHEMBL2441273_smina_10,-8.24817
CHEMBL2448067_smina_1,-7.79568
CHEMBL2448067_smina_2,-7.42412
CHEMBL2448067_smina_3,-6.51773
CHEMBL2448067_smina_4,-8.52321
CHEMBL2448067_smina_5,-8.33737
CHEMBL2448067_smina_6,-8.17012
CHEMBL2448067_smina_7,-7.54034
CHEMBL2448067_smina_8,-7.09499
CHEMBL2448067_smina_9,-7.04108
CHEMBL2448067_smina_10,-7.18555
CHEMBL245868_smina_1,-7.53977
CHEMBL245868_smina_2,-7.47057
CHEMBL245868_smina_3,-8.08294
CHEMBL245868_smina_4,-7.70597
CHEMBL245868_smina_5,-7.82798
CHEMBL245868_smina_6,-7.86379
CHEMBL245868_smina_7,-7.81063
CHEMBL245868_smina_8,-7.54562
CHEMBL245868_smina_9,-7.72252
CHEMBL245868_smina_10,-7.88089
CHEMBL246284_smina_1,-8.65458
CHEMBL246284_smina_2,-7.90596
CHEMBL246284_smina_3,-8.06672
CHEMBL246284_smina_4,-8.05509
CHEMBL246284_smina_5,-7.51829
CHEMBL246284_smina_6,-7.02229
CHEMBL246284_smina_7,-8.25178
CHEMBL246284_smina_8,-7.83801
CHEMBL246284_smina_9,-8.71276
CHEMBL246284_smina_10,-7.79574
CHEMBL249511_smina_1,-7.78283
CHEMBL249511_smina_2,-7.55832
CHEMBL249511_smina_3,-8.97249
CHEMBL249511_smina_4,-7.64596
CHEMBL249511_smina_5,-7.60219
CHEMBL249511_smina_6,-7.17080
CHEMBL249511_smina_7,-8.39412
CHEMBL249511_smina_8,-7.52512
CHEMBL249511_smina_9,-8.18917
CHEMBL249511_smina_10,-7.37301
CHEMBL255871_smina_1,-7.10313
CHEMBL255871_smina_2,-7.26105
CHEMBL255871_smina_3,-7.33323
CHEMBL255871_smina_4,-7.24231
CHEMBL255871_smina_5,-6.99230
CHEMBL255871_smina_6,-6.82995
CHEMBL255871_smina_7,-7.66444
CHEMBL255871_smina_8,-7.54585
CHEMBL255871_smina_9,-6.19529
CHEMBL255871_smina_10,-7.50715
CHEMBL291701_smina_1,-6.62630
CHEMBL291701_smina_2,-6.08182
CHEMBL291701_smina_3,-6.94873
CHEMBL291701_smina_4,-6.45456
CHEMBL291701_smina_5,-6.45711
CHEMBL291701_smina_6,-7.19771
CHEMBL291701_smina_7,-6.81639
CHEMBL291701_smina_8,-5.59463
CHEMBL291701_smina_9,-6.13691
CHEMBL291701_smina_10,-6.80430
CHEMBL29197_smina_1,-6.92522
CHEMBL29197_smina_2,-6.74877
CHEMBL29197_smina_3,-5.55959
CHEMBL29197_smina_4,-6.54106
CHEMBL29197_smina_5,-6.77904
CHEMBL29197_smina_6,-6.42395
CHEMBL29197_smina_7,-5.68928
CHEMBL29197_smina_8,-6.81286
CHEMBL29197_smina_9,-4.98658
CHEMBL29197_smina_10,-5.76132
CHEMBL293482_smina_1,-3.77037
CHEMBL293482_smina_2,-3.52406
CHEMBL293482_smina_3,-4.11986
CHEMBL293482_smina_4,-4.33656
CHEMBL293482_smina_5,-3.49142
CHEMBL293482_smina_6,-3.22257
CHEMBL293482_smina_7,-3.35180
CHEMBL293482_smina_8,-2.91854
CHEMBL293482_smina_9,-3.30720
CHEMBL293482_smina_10,-3.97067
CHEMBL307599_smina_1,-7.11662
CHEMBL307599_smina_2,-7.15242
CHEMBL307599_smina_3,-6.04609
CHEMBL307599_smina_4,-6.11122
CHEMBL307599_smina_5,-6.89600
CHEMBL307599_smina_6,-7.10928
CHEMBL307599_smina_7,-7.09822
CHEMBL307599_smina_8,-5.81820
CHEMBL307599_smina_9,-4.99723
CHEMBL307599_smina_10,-6.92590
CHEMBL308672_smina_1,-6.61446
CHEMBL308672_smina_2,-7.74299
CHEMBL308672_smina_3,-7.60226
CHEMBL308672_smina_4,-8.16051
CHEMBL308672_smina_5,-8.01470
CHEMBL308672_smina_6,-7.04125
CHEMBL308672_smina_7,-7.66327
CHEMBL308672_smina_8,-8.88991
CHEMBL308672_smina_9,-8.92961
CHEMBL308672_smina_10,-7.82821
CHEMBL3087206_smina_1,-5.72686
CHEMBL3087206_smina_2,-5.93974
CHEMBL3087206_smina_3,-7.84214
CHEMBL3087206_smina_4,-6.61354
CHEMBL3087206_smina_5,-8.00403
CHEMBL3087206_smina_6,-7.48019
CHEMBL3087206_smina_7,-6.97042
CHEMBL3087206_smina_8,-6.79088
CHEMBL3087206_smina_9,-6.99961
CHEMBL3087206_smina_10,-5.67765
CHEMBL3132872_smina_1,-9.03758
CHEMBL3132872_smina_2,-6.57004
CHEMBL3132872_smina_3,-7.43895
CHEMBL3132872_smina_4,-8.36888
CHEMBL3132872_smina_5,-8.23673
CHEMBL3132872_smina_6,-5.89335
CHEMBL3132872_smina_7,-6.94929
CHEMBL3132872_smina_8,-9.03067
CHEMBL3132872_smina_9,-6.44973
CHEMBL3132872_smina_10,-7.88675
CHEMBL3133894_smina_1,-5.33696
CHEMBL3133894_smina_2,-6.92323
CHEMBL3133894_smina_3,-5.43126
CHEMBL3133894_smina_4,-5.62896
CHEMBL3133894_smina_5,-7.08544
CHEMBL3133894_smina_6,-6.06990
CHEMBL3133894_smina_7,-7.27225
CHEMBL3133894_smina_8,-5.93171
CHEMBL3133894_smina_9,-6.84597
CHEMBL3133894_smina_10,-6.00721
CHEMBL31815_smina_1,-7.64307
CHEMBL31815_smina_2,-6.94230
CHEMBL31815_smina_3,-6.73756
CHEMBL31815_smina_4,-8.16057
CHEMBL31815_smina_5,-7.99387
CHEMBL31815_smina_6,-5.80877
CHEMBL31815_smina_7,-5.80253
CHEMBL31815_smina_8,-7.53900
CHEMBL31815_smina_9,-8.21088
CHEMBL31815_smina_10,-7.55341
CHEMBL3218002_smina_1,-7.97121
CHEMBL3218002_smina_2,-8.11893
CHEMBL3218002_smina_3,-7.10898
CHEMBL3218002_smina_4,-7.92342
CHEMBL3218002_smina_5,-8.50862
CHEMBL3218002_smina_6,-8.46152
CHEMBL3218002_smina_7,-7.55678
CHEMBL3218002_smina_8,-7.02866
CHEMBL3218002_smina_9,-7.22666
CHEMBL3218002_smina_10,-8.67247
CHEMBL3221557_smina_1,-7.32372
CHEMBL3221557_smina_2,-6.44675
CHEMBL3221557_smina_3,-7.10821
CHEMBL3221557_smina_4,-5.33650
CHEMBL3221557_smina_5,-7.16400
CHEMBL3221557_smina_6,-6.06796
CHEMBL3221557_smina_7,-5.47135
CHEMBL3221557_smina_8,-6.65716
CHEMBL3221557_smina_9,-5.57626
CHEMBL3221557_smina_10,-8.27467
CHEMBL3237939_smina_1,-0.80192
CHEMBL3237939_smina_2,-1.81147
CHEMBL3237939_smina_3,-5.49074
CHEMBL3237939_smina_4,-5.73605
CHEMBL3237939_smina_5,-5.51017
CHEMBL3237939_smina_6,-5.47276
CHEMBL3237939_smina_7,-4.69012
CHEMBL3237939_smina_8,-3.82636
CHEMBL3237939_smina_9,-2.98544
CHEMBL3237939_smina_10,-5.06417
CHEMBL3263359_smina_1,-8.89755
CHEMBL3263359_smina_2,-7.55907
CHEMBL3263359_smina_3,-8.25023
CHEMBL3263359_smina_4,-7.44255
CHEMBL3263359_smina_5,-9.06173
CHEMBL3263359_smina_6,-8.23619
CHEMBL3263359_smina_7,-7.81324
CHEMBL3263359_smina_8,-8.08199
CHEMBL3263359_smina_9,-7.63528
CHEMBL3263359_smina_10,-6.99984
CHEMBL329183_smina_1,-7.40976
CHEMBL329183_smina_2,-6.35182
CHEMBL329183_smina_3,-6.63036
CHEMBL329183_smina_4,-6.75768
CHEMBL329183_smina_5,-7.08039
CHEMBL329183_smina_6,-6.61328
CHEMBL329183_smina_7,-6.93757
CHEMBL329183_smina_8,-7.32695
CHEMBL329183_smina_9,-7.08457
CHEMBL329183_smina_10,-7.04414
CHEMBL3325480_smina_1,-5.14141
CHEMBL3325480_smina_2,-4.88237
CHEMBL3325480_smina_3,-5.09470
CHEMBL3325480_smina_4,-4.21458
CHEMBL3325480_smina_5,-6.39128
CHEMBL3325480_smina_6,-4.49178
CHEMBL3325480_smina_7,-3.44757
CHEMBL3325480_smina_8,-4.72781
CHEMBL3325480_smina_9,-7.07797
CHEMBL3325480_smina_10,-6.95357
CHEMBL341522_smina_1,-7.32378
CHEMBL341522_smina_2,-6.13028
CHEMBL341522_smina_3,-6.48993
CHEMBL341522_smina_4,-6.18747
CHEMBL341522_smina_5,-5.79400
CHEMBL341522_smina_6,-7.62954
CHEMBL341522_smina_7,-7.03765
CHEMBL341522_smina_8,-6.87836
CHEMBL341522_smina_9,-7.57931
CHEMBL341522_smina_10,-4.60505
CHEMBL3416617_smina_1,-7.06045
CHEMBL3416617_smina_2,-6.95325
CHEMBL3416617_smina_3,-6.06306
CHEMBL3416617_smina_4,-6.28290
CHEMBL3416617_smina_5,-6.02888
CHEMBL3416617_smina_6,-5.34588
CHEMBL3416617_smina_7,-5.26382
CHEMBL3416617_smina_8,-6.33052
CHEMBL3416617_smina_9,-6.18409
CHEMBL3416617_smina_10,-6.78611
CHEMBL3416627_smina_1,-8.19928
CHEMBL3416627_smina_2,-8.12817
CHEMBL3416627_smina_3,-8.78157
CHEMBL3416627_smina_4,-9.07251
CHEMBL3416627_smina_5,-7.74338
CHEMBL3416627_smina_6,-7.78802
CHEMBL3416627_smina_7,-6.71429
CHEMBL3416627_smina_8,-8.01600
CHEMBL3416627_smina_9,-8.62255
CHEMBL3416627_smina_10,-7.16728
CHEMBL3425665_smina_1,-8.17206
CHEMBL3425665_smina_2,-8.47003
CHEMBL3425665_smina_3,-8.15783
CHEMBL3425665_smina_4,-8.44854
CHEMBL3425665_smina_5,-7.28921
CHEMBL3425665_smina_6,-6.52992
CHEMBL3425665_smina_7,-8.48933
CHEMBL3425665_smina_8,-8.07250
CHEMBL3425665_smina_9,-8.31844
CHEMBL3425665_smina_10,-7.03727
CHEMBL3436355_smina_1,-8.39128
CHEMBL3436355_smina_2,-9.94368
CHEMBL3436355_smina_3,-6.98805
CHEMBL3436355_smina_4,-7.94884
CHEMBL3436355_smina_5,-6.86237
CHEMBL3436355_smina_6,-9.93164
CHEMBL3436355_smina_7,-9.22448
CHEMBL3436355_smina_8,-6.97346
CHEMBL3436355_smina_9,-9.04801
CHEMBL3436355_smina_10,-8.55379
CHEMBL357570_smina_1,-7.21555
CHEMBL357570_smina_2,-6.35160
CHEMBL357570_smina_3,-6.49692
CHEMBL357570_smina_4,-6.40784
CHEMBL357570_smina_5,-7.52158
CHEMBL357570_smina_6,-7.70890
CHEMBL357570_smina_7,-6.25482
CHEMBL357570_smina_8,-6.74290
CHEMBL357570_smina_9,-6.73918
CHEMBL357570_smina_10,-8.20211
CHEMBL358494_smina_1,-2.97972
CHEMBL358494_smina_2,-4.89610
CHEMBL358494_smina_3,-6.06469
CHEMBL358494_smina_4,-5.86290
CHEMBL358494_smina_5,-6.09525
CHEMBL358494_smina_6,-5.32049
CHEMBL358494_smina_7,-5.50750
CHEMBL358494_smina_8,-7.07008
CHEMBL358494_smina_9,-6.24709
CHEMBL358494_smina_10,-6.28615
CHEMBL3586175_smina_1,-8.48478
CHEMBL3586175_smina_2,-7.01643
CHEMBL3586175_smina_3,-7.76387
CHEMBL3586175_smina_4,-7.28606
CHEMBL3586175_smina_5,-7.70297
CHEMBL3586175_smina_6,-8.64539
CHEMBL3586175_smina_7,-8.99896
CHEMBL3586175_smina_8,-6.81142
CHEMBL3586175_smina_9,-8.99521
CHEMBL3586175_smina_10,-7.77665
CHEMBL3604205_smina_1,-7.07611
CHEMBL3604205_smina_2,-3.38190
CHEMBL3604205_smina_3,-7.36255
CHEMBL3604205_smina_4,-6.33341
CHEMBL3604205_smina_5,-4.38455
CHEMBL3604205_smina_6,-4.77964
CHEMBL3604205_smina_7,-5.74433
CHEMBL3604205_smina_8,-5.97804
CHEMBL3604205_smina_9,-5.72940
CHEMBL3604205_smina_10,-5.25754
CHEMBL3613695_smina_1,-9.15737
CHEMBL3613695_smina_2,-8.59588
CHEMBL3613695_smina_3,-8.55363
CHEMBL3613695_smina_4,-7.50915
CHEMBL3613695_smina_5,-7.76402
CHEMBL3613695_smina_6,-9.49587
CHEMBL3613695_smina_7,-6.70472
CHEMBL3613695_smina_8,-7.20316
CHEMBL3613695_smina_9,-7.04199
CHEMBL3613695_smina_10,-7.43071
CHEMBL3623286_smina_1,-7.62442
CHEMBL3623286_smina_2,-7.10364
CHEMBL3623286_smina_3,-6.56684
CHEMBL3623286_smina_4,-6.38735
CHEMBL3623286_smina_5,-7.26297
CHEMBL3623286_smina_6,-7.45363
CHEMBL3623286_smina_7,-7.76661
CHEMBL3623286_smina_8,-6.92481
CHEMBL3623286_smina_9,-7.33533
CHEMBL3623286_smina_10,-7.13815
CHEMBL3633941_smina_1,-6.68776
CHEMBL3633941_smina_2,-7.80683
CHEMBL3633941_smina_3,-7.07248
CHEMBL3633941_smina_4,-8.16585
CHEMBL3633941_smina_5,-5.40420
CHEMBL3633941_smina_6,-8.31643
CHEMBL3633941_smina_7,-6.77678
CHEMBL3633941_smina_8,-8.33018
CHEMBL3633941_smina_9,-6.39638
CHEMBL3633941_smina_10,-7.83266
CHEMBL3663925_smina_1,-7.51876
CHEMBL3663925_smina_2,-6.90752
CHEMBL3663925_smina_3,-6.80122
CHEMBL3663925_smina_4,-7.30368
CHEMBL3663925_smina_5,-6.80727
CHEMBL3663925_smina_6,-7.33035
CHEMBL3663925_smina_7,-7.99074
CHEMBL3663925_smina_8,-7.42626
CHEMBL3663925_smina_9,-7.07579
CHEMBL3663925_smina_10,-7.20952
CHEMBL3671476_smina_1,-8.79619
CHEMBL3671476_smina_2,-7.79772
CHEMBL3671476_smina_3,-8.87529
CHEMBL3671476_smina_4,-8.75627
CHEMBL3671476_smina_5,-8.74863
CHEMBL3671476_smina_6,-8.15171
CHEMBL3671476_smina_7,-7.45734
CHEMBL3671476_smina_8,-7.20366
CHEMBL3671476_smina_9,-9.37918
CHEMBL3671476_smina_10,-10.24442
CHEMBL3671487_smina_1,-8.53967
CHEMBL3671487_smina_2,-8.81096
CHEMBL3671487_smina_3,-7.70452
CHEMBL3671487_smina_4,-7.86907
CHEMBL3671487_smina_5,-6.57205
CHEMBL3671487_smina_6,-7.73366
CHEMBL3671487_smina_7,-9.79786
CHEMBL3671487_smina_8,-7.67289
CHEMBL3671487_smina_9,-8.57083
CHEMBL3671487_smina_10,-9.20735
CHEMBL3671562_smina_1,-9.21463
CHEMBL3671562_smina_2,-8.81592
CHEMBL3671562_smina_3,-9.34589
CHEMBL3671562_smina_4,-8.58270
CHEMBL3671562_smina_5,-8.67523
CHEMBL3671562_smina_6,-8.54972
CHEMBL3671562_smina_7,-7.65618
CHEMBL3671562_smina_8,-7.17848
CHEMBL3671562_smina_9,-9.04371
CHEMBL3671562_smina_10,-9.56205
CHEMBL3671564_smina_1,-8.72926
CHEMBL3671564_smina_2,-8.90173
CHEMBL3671564_smina_3,-8.16548
CHEMBL3671564_smina_4,-7.79400
CHEMBL3671564_smina_5,-7.57876
CHEMBL3671564_smina_6,-7.38313
CHEMBL3671564_smina_7,-9.89066
CHEMBL3671564_smina_8,-8.28971
CHEMBL3671564_smina_9,-8.83796
CHEMBL3671564_smina_10,-7.81045
CHEMBL3671582_smina_1,-7.86489
CHEMBL3671582_smina_2,-8.32744
CHEMBL3671582_smina_3,-8.09092
CHEMBL3671582_smina_4,-6.87817
CHEMBL3671582_smina_5,-7.14085
CHEMBL3671582_smina_6,-7.78089
CHEMBL3671582_smina_7,-8.17064
CHEMBL3671582_smina_8,-8.20049
CHEMBL3671582_smina_9,-8.42962
CHEMBL3671582_smina_10,-6.03934
CHEMBL367625_smina_1,-8.63208
CHEMBL367625_smina_2,-8.69758
CHEMBL367625_smina_3,-7.75387
CHEMBL367625_smina_4,-7.72231
CHEMBL367625_smina_5,-8.10003
CHEMBL367625_smina_6,-6.64869
CHEMBL367625_smina_7,-7.45883
CHEMBL367625_smina_8,-7.71606
CHEMBL367625_smina_9,-7.93376
CHEMBL367625_smina_10,-7.90863
CHEMBL3676349_smina_1,-7.22141
CHEMBL3676349_smina_2,-8.12673
CHEMBL3676349_smina_3,-7.42926
CHEMBL3676349_smina_4,-7.98409
CHEMBL3676349_smina_5,-8.97631
CHEMBL3676349_smina_6,-7.43696
CHEMBL3676349_smina_7,-8.35147
CHEMBL3676349_smina_8,-8.21544
CHEMBL3676349_smina_9,-8.00615
CHEMBL3676349_smina_10,-6.55724
CHEMBL3676363_smina_1,-8.65440
CHEMBL3676363_smina_2,-7.40340
CHEMBL3676363_smina_3,-7.73299
CHEMBL3676363_smina_4,-9.55040
CHEMBL3676363_smina_5,-8.03772
CHEMBL3676363_smina_6,-8.62614
CHEMBL3676363_smina_7,-8.24873
CHEMBL3676363_smina_8,-7.61440
CHEMBL3676363_smina_9,-6.96735
CHEMBL3676363_smina_10,-7.86365
CHEMBL3676384_smina_1,-8.96320
CHEMBL3676384_smina_2,-8.77106
CHEMBL3676384_smina_3,-8.45581
CHEMBL3676384_smina_4,-7.70917
CHEMBL3676384_smina_5,-9.61061
CHEMBL3676384_smina_6,-8.03260
CHEMBL3676384_smina_7,-7.47046
CHEMBL3676384_smina_8,-8.56748
CHEMBL3676384_smina_9,-7.67664
CHEMBL3676384_smina_10,-7.36456
CHEMBL3676388_smina_1,-7.92722
CHEMBL3676388_smina_2,-6.50344
CHEMBL3676388_smina_3,-5.95904
CHEMBL3676388_smina_4,-6.78439
CHEMBL3676388_smina_5,-6.99969
CHEMBL3676388_smina_6,-6.09805
CHEMBL3676388_smina_7,-7.48506
CHEMBL3676388_smina_8,-7.15465
CHEMBL3676388_smina_9,-7.13148
CHEMBL3676388_smina_10,-7.31069
CHEMBL3699603_smina_1,-9.20721
CHEMBL3699603_smina_2,-9.60445
CHEMBL3699603_smina_3,-9.98795
CHEMBL3699603_smina_4,-8.89742
CHEMBL3699603_smina_5,-7.46141
CHEMBL3699603_smina_6,-9.27630
CHEMBL3699603_smina_7,-7.87542
CHEMBL3699603_smina_8,-7.56201
CHEMBL3699603_smina_9,-7.76573
CHEMBL3699603_smina_10,-7.76596
CHEMBL3741026_smina_1,-7.66271
CHEMBL3741026_smina_2,-8.56693
CHEMBL3741026_smina_3,-8.77715
