ID,ad4
CHEMBL31815_gnina_6,-35.92917
CHEMBL31815_gnina_7,-33.56818
CHEMBL31815_gnina_8,-32.49837
CHEMBL31815_gnina_9,-34.83250
CHEMBL31815_gnina_10,-37.72701
CHEMBL3218002_gnina_1,-43.07639
CHEMBL3218002_gnina_2,-42.13218
CHEMBL3218002_gnina_3,-40.86299
CHEMBL3218002_gnina_4,-36.75202
CHEMBL3218002_gnina_5,-45.08690
CHEMBL3218002_gnina_6,-37.89365
CHEMBL3218002_gnina_7,-42.05143
CHEMBL3218002_gnina_8,-43.71231
CHEMBL3218002_gnina_9,-40.78733
CHEMBL3218002_gnina_10,-41.23354
CHEMBL3221557_gnina_1,-37.40331
CHEMBL3221557_gnina_2,-39.70057
CHEMBL3221557_gnina_3,-35.91893
CHEMBL3221557_gnina_4,-32.56758
CHEMBL3221557_gnina_5,-39.93367
CHEMBL3221557_gnina_6,-37.90414
CHEMBL3221557_gnina_7,-37.75683
CHEMBL3221557_gnina_8,-36.68417
CHEMBL3221557_gnina_9,-42.29840
CHEMBL3221557_gnina_10,-31.83031
CHEMBL3237939_gnina_1,-26.00928
CHEMBL3237939_gnina_2,-24.55471
CHEMBL3237939_gnina_3,-20.26542
CHEMBL3237939_gnina_4,-31.81040
CHEMBL3237939_gnina_5,-22.40975
CHEMBL3237939_gnina_6,-34.63670
CHEMBL3237939_gnina_7,-22.94042
CHEMBL3237939_gnina_8,-25.67683
CHEMBL3237939_gnina_9,-30.22671
CHEMBL3237939_gnina_10,-31.01983
CHEMBL3263359_gnina_1,-50.31490
CHEMBL3263359_gnina_2,-44.14549
CHEMBL3263359_gnina_3,-43.99875
CHEMBL3263359_gnina_4,-42.95043
CHEMBL3263359_gnina_5,-47.07835
CHEMBL3263359_gnina_6,-39.93465
CHEMBL3263359_gnina_7,-43.66124
CHEMBL3263359_gnina_8,-45.92437
CHEMBL3263359_gnina_9,-45.25522
CHEMBL3263359_gnina_10,-44.13317
CHEMBL329183_gnina_1,-31.22725
CHEMBL329183_gnina_2,-29.35757
CHEMBL329183_gnina_3,-32.04342
CHEMBL329183_gnina_4,-32.21793
CHEMBL329183_gnina_5,-32.75015
CHEMBL329183_gnina_6,-30.09753
CHEMBL329183_gnina_7,-31.61435
CHEMBL329183_gnina_8,-31.74685
CHEMBL329183_gnina_9,-32.72758
CHEMBL329183_gnina_10,-29.09440
CHEMBL3325480_gnina_1,-25.86923
CHEMBL3325480_gnina_2,-25.58029
CHEMBL3325480_gnina_3,-26.01547
CHEMBL3325480_gnina_4,-31.69709
CHEMBL3325480_gnina_5,-30.12566
CHEMBL3325480_gnina_6,-31.52236
CHEMBL3325480_gnina_7,-30.40145
CHEMBL3325480_gnina_8,-39.49176
CHEMBL3325480_gnina_9,-30.84814
CHEMBL3325480_gnina_10,-21.92223
CHEMBL341522_gnina_1,-40.60181
CHEMBL341522_gnina_2,-37.58918
CHEMBL341522_gnina_3,-35.51420
CHEMBL341522_gnina_4,-35.66343
CHEMBL341522_gnina_5,-36.89480
CHEMBL341522_gnina_6,-40.58706
CHEMBL341522_gnina_7,-37.71280
CHEMBL341522_gnina_8,-35.82174
CHEMBL341522_gnina_9,-35.73134
CHEMBL341522_gnina_10,-38.43935
CHEMBL3416617_gnina_1,-31.84041
CHEMBL3416617_gnina_2,-31.82444
CHEMBL3416617_gnina_3,-30.39484
CHEMBL3416617_gnina_4,-30.28142
CHEMBL3416617_gnina_5,-28.76545
CHEMBL3416617_gnina_6,-26.14412
CHEMBL3416617_gnina_7,-30.68354
CHEMBL3416617_gnina_8,-32.30091
CHEMBL3416617_gnina_9,-27.98215
CHEMBL3416617_gnina_10,-30.40692
CHEMBL3416627_gnina_1,-46.95379
CHEMBL3416627_gnina_2,-46.53963
CHEMBL3416627_gnina_3,-44.55630
CHEMBL3416627_gnina_4,-41.44667
CHEMBL3416627_gnina_5,-40.41500
CHEMBL3416627_gnina_6,-43.25275
CHEMBL3416627_gnina_7,-39.42271
CHEMBL3416627_gnina_8,-40.76079
CHEMBL3416627_gnina_9,-42.06335
CHEMBL3416627_gnina_10,-44.12785
CHEMBL3425665_gnina_1,-47.42967
CHEMBL3425665_gnina_2,-45.68908
CHEMBL3425665_gnina_3,-44.21302
CHEMBL3425665_gnina_4,-41.70216
CHEMBL3425665_gnina_5,-45.23646
CHEMBL3425665_gnina_6,-43.20588
CHEMBL3425665_gnina_7,-45.98232
CHEMBL3425665_gnina_8,-42.29837
CHEMBL3425665_gnina_9,-37.12914
CHEMBL3425665_gnina_10,-46.57612
CHEMBL3436355_gnina_1,-48.28606
CHEMBL3436355_gnina_2,-42.35397
CHEMBL3436355_gnina_3,-49.15036
CHEMBL3436355_gnina_4,-43.44163
CHEMBL3436355_gnina_5,-41.06978
CHEMBL3436355_gnina_6,-49.68867
CHEMBL3436355_gnina_7,-46.74786
CHEMBL3436355_gnina_8,-45.21783
CHEMBL3436355_gnina_9,-46.32478
CHEMBL3436355_gnina_10,-44.68982
CHEMBL357570_gnina_1,-35.94836
CHEMBL357570_gnina_2,-35.57386
CHEMBL357570_gnina_3,-34.71142
CHEMBL357570_gnina_4,-35.32373
CHEMBL357570_gnina_5,-34.09678
CHEMBL357570_gnina_6,-35.25005
CHEMBL357570_gnina_7,-34.94712
CHEMBL357570_gnina_8,-29.05804
CHEMBL357570_gnina_9,-36.91739
CHEMBL357570_gnina_10,-31.17968
CHEMBL358494_gnina_1,-33.07770
CHEMBL358494_gnina_2,-30.81182
CHEMBL358494_gnina_3,-35.65184
CHEMBL358494_gnina_4,-31.84686
CHEMBL358494_gnina_5,-26.93183
CHEMBL358494_gnina_6,-39.02849
CHEMBL358494_gnina_7,-34.86633
CHEMBL358494_gnina_8,-25.65349
CHEMBL358494_gnina_9,-39.34722
CHEMBL358494_gnina_10,-34.61663
CHEMBL3586175_gnina_1,-48.86998
CHEMBL3586175_gnina_2,-37.51093
CHEMBL3586175_gnina_3,-46.37607
CHEMBL3586175_gnina_4,-38.16109
CHEMBL3586175_gnina_5,-43.04261
CHEMBL3586175_gnina_6,-44.57706
CHEMBL3586175_gnina_7,-40.64916
CHEMBL3586175_gnina_8,-45.13647
CHEMBL3586175_gnina_9,-40.20556
CHEMBL3586175_gnina_10,-44.78555
CHEMBL3604205_gnina_1,-34.10551
CHEMBL3604205_gnina_2,-32.78331
CHEMBL3604205_gnina_3,-32.50385
CHEMBL3604205_gnina_4,-28.64251
CHEMBL3604205_gnina_5,-31.22753
CHEMBL3604205_gnina_6,-30.12222
CHEMBL3604205_gnina_7,-31.29895
CHEMBL3604205_gnina_8,-33.90641
CHEMBL3604205_gnina_9,-30.74934
CHEMBL3604205_gnina_10,-25.96031
CHEMBL3613695_gnina_1,-42.68145
CHEMBL3613695_gnina_2,-48.59445
CHEMBL3613695_gnina_3,-46.70507
CHEMBL3613695_gnina_4,-37.33755
CHEMBL3613695_gnina_5,-39.43002
CHEMBL3613695_gnina_6,-45.47581
CHEMBL3613695_gnina_7,-45.14270
CHEMBL3613695_gnina_8,-40.46826
CHEMBL3613695_gnina_9,-40.22743
CHEMBL3613695_gnina_10,-42.14811
CHEMBL3623286_gnina_1,-41.06049
CHEMBL3623286_gnina_2,-41.53872
CHEMBL3623286_gnina_3,-39.79755
CHEMBL3623286_gnina_4,-39.09703
CHEMBL3623286_gnina_5,-34.30085
CHEMBL3623286_gnina_6,-38.66740
CHEMBL3623286_gnina_7,-36.97544
CHEMBL3623286_gnina_8,-33.45670
CHEMBL3623286_gnina_9,-33.79579
CHEMBL3623286_gnina_10,-35.36779
CHEMBL3633941_gnina_1,-37.46497
CHEMBL3633941_gnina_2,-32.43191
CHEMBL3633941_gnina_3,-41.02576
CHEMBL3633941_gnina_4,-39.88221
CHEMBL3633941_gnina_5,-40.94879
CHEMBL3633941_gnina_6,-41.64921
CHEMBL3633941_gnina_7,-38.15964
CHEMBL3633941_gnina_8,-37.70431
CHEMBL3633941_gnina_9,-39.19910
CHEMBL3633941_gnina_10,-43.21307
CHEMBL3663925_gnina_1,-44.00969
CHEMBL3663925_gnina_2,-39.58250
CHEMBL3663925_gnina_3,-42.09887
CHEMBL3663925_gnina_4,-41.27990
CHEMBL3663925_gnina_5,-41.68525
CHEMBL3663925_gnina_6,-44.32304
CHEMBL3663925_gnina_7,-46.09774
CHEMBL3663925_gnina_8,-40.34571
CHEMBL3663925_gnina_9,-45.97894
CHEMBL3663925_gnina_10,-38.12874
CHEMBL3671476_gnina_1,-50.67772
CHEMBL3671476_gnina_2,-45.84151
CHEMBL3671476_gnina_3,-45.99026
CHEMBL3671476_gnina_4,-46.31064
CHEMBL3671476_gnina_5,-41.32733
CHEMBL3671476_gnina_6,-44.32549
CHEMBL3671476_gnina_7,-40.94728
CHEMBL3671476_gnina_8,-47.66032
CHEMBL3671476_gnina_9,-40.20836
CHEMBL3671476_gnina_10,-39.27056
CHEMBL3671487_gnina_1,-42.85833
CHEMBL3671487_gnina_2,-45.87231
CHEMBL3671487_gnina_3,-47.08417
CHEMBL3671487_gnina_4,-45.12234
CHEMBL3671487_gnina_5,-35.71594
CHEMBL3671487_gnina_6,-40.93851
CHEMBL3671487_gnina_7,-41.77541
CHEMBL3671487_gnina_8,-40.32157
CHEMBL3671487_gnina_9,-40.00528
CHEMBL3671487_gnina_10,-44.58958
CHEMBL3671562_gnina_1,-46.37919
CHEMBL3671562_gnina_2,-46.21183
CHEMBL3671562_gnina_3,-45.36024
CHEMBL3671562_gnina_4,-46.07982
CHEMBL3671562_gnina_5,-46.30349
CHEMBL3671562_gnina_6,-45.23819
CHEMBL3671562_gnina_7,-38.47221
CHEMBL3671562_gnina_8,-40.50162
CHEMBL3671562_gnina_9,-44.26105
CHEMBL3671562_gnina_10,-37.78450
CHEMBL3671564_gnina_1,-47.31183
CHEMBL3671564_gnina_2,-46.68475
CHEMBL3671564_gnina_3,-48.04549
CHEMBL3671564_gnina_4,-45.01421
CHEMBL3671564_gnina_5,-41.36594
CHEMBL3671564_gnina_6,-45.23491
CHEMBL3671564_gnina_7,-37.82926
CHEMBL3671564_gnina_8,-39.97581
CHEMBL3671564_gnina_9,-44.04198
CHEMBL3671564_gnina_10,-45.41313
CHEMBL3671582_gnina_1,-40.60973
CHEMBL3671582_gnina_2,-43.00222
CHEMBL3671582_gnina_3,-37.69633
CHEMBL3671582_gnina_4,-37.68323
CHEMBL3671582_gnina_5,-39.12571
CHEMBL3671582_gnina_6,-44.22305
CHEMBL3671582_gnina_7,-38.45541
CHEMBL3671582_gnina_8,-37.43840
CHEMBL3671582_gnina_9,-42.29441
CHEMBL3671582_gnina_10,-38.11420
CHEMBL367625_gnina_1,-41.58829
CHEMBL367625_gnina_2,-41.52436
CHEMBL367625_gnina_3,-39.71022
CHEMBL367625_gnina_4,-39.62868
CHEMBL367625_gnina_5,-39.56871
CHEMBL367625_gnina_6,-38.24921
CHEMBL367625_gnina_7,-32.97225
CHEMBL367625_gnina_8,-36.55798
CHEMBL367625_gnina_9,-38.60949
CHEMBL367625_gnina_10,-37.57185
CHEMBL3676349_gnina_1,-43.97765
CHEMBL3676349_gnina_2,-40.29302
CHEMBL3676349_gnina_3,-42.87874
CHEMBL3676349_gnina_4,-38.51196
CHEMBL3676349_gnina_5,-42.41733
CHEMBL3676349_gnina_6,-39.89924
CHEMBL3676349_gnina_7,-37.21931
CHEMBL3676349_gnina_8,-38.55875
CHEMBL3676349_gnina_9,-42.49848
CHEMBL3676349_gnina_10,-44.20556
CHEMBL3676363_gnina_1,-47.86271
CHEMBL3676363_gnina_2,-48.81900
CHEMBL3676363_gnina_3,-44.20673
CHEMBL3676363_gnina_4,-44.22969
CHEMBL3676363_gnina_5,-39.60430
CHEMBL3676363_gnina_6,-42.14799
CHEMBL3676363_gnina_7,-41.73613
CHEMBL3676363_gnina_8,-42.75041
CHEMBL3676363_gnina_9,-42.48865
CHEMBL3676363_gnina_10,-44.67727
CHEMBL3676384_gnina_1,-42.86105
CHEMBL3676384_gnina_2,-49.37426
CHEMBL3676384_gnina_3,-47.14856
CHEMBL3676384_gnina_4,-42.59304
CHEMBL3676384_gnina_5,-42.77193
CHEMBL3676384_gnina_6,-45.75779
CHEMBL3676384_gnina_7,-40.30722
CHEMBL3676384_gnina_8,-43.52059
CHEMBL3676384_gnina_9,-40.98194
CHEMBL3676384_gnina_10,-41.37114
CHEMBL3676388_gnina_1,-43.04544
CHEMBL3676388_gnina_2,-47.88182
CHEMBL3676388_gnina_3,-38.70655
CHEMBL3676388_gnina_4,-41.53254
CHEMBL3676388_gnina_5,-40.98578
CHEMBL3676388_gnina_6,-44.25298
CHEMBL3676388_gnina_7,-46.04027
CHEMBL3676388_gnina_8,-33.93717
CHEMBL3676388_gnina_9,-40.78259
CHEMBL3676388_gnina_10,-41.90927
CHEMBL3699603_gnina_1,-50.75219
CHEMBL3699603_gnina_2,-51.09613
CHEMBL3699603_gnina_3,-49.56114
CHEMBL3699603_gnina_4,-47.63556
CHEMBL3699603_gnina_5,-48.65173
CHEMBL3699603_gnina_6,-44.33101
CHEMBL3699603_gnina_7,-46.66065
CHEMBL3699603_gnina_8,-43.64090
CHEMBL3699603_gnina_9,-42.50901
CHEMBL3699603_gnina_10,-45.80175
CHEMBL3741026_gnina_1,-49.27748
CHEMBL3741026_gnina_2,-48.14390
CHEMBL3741026_gnina_3,-50.81160
CHEMBL3741026_gnina_4,-50.79479
CHEMBL3741026_gnina_5,-48.55626
CHEMBL3741026_gnina_6,-47.08217
CHEMBL3741026_gnina_7,-46.39657
CHEMBL3741026_gnina_8,-54.09434
CHEMBL3741026_gnina_9,-47.08258
CHEMBL3741026_gnina_10,-53.70651
CHEMBL3746557_gnina_1,-39.88155
CHEMBL3746557_gnina_2,-44.13063
CHEMBL3746557_gnina_3,-44.73809
CHEMBL3746557_gnina_4,-44.07362
CHEMBL3746557_gnina_5,-44.40841
CHEMBL3746557_gnina_6,-44.62638
CHEMBL3746557_gnina_7,-51.07510
CHEMBL3746557_gnina_8,-42.00600
CHEMBL3746557_gnina_9,-39.05245
CHEMBL3746557_gnina_10,-40.91571
CHEMBL3746711_gnina_1,-45.23814
CHEMBL3746711_gnina_2,-37.13792
CHEMBL3746711_gnina_3,-38.27132
CHEMBL3746711_gnina_4,-33.95165
CHEMBL3746711_gnina_5,-42.53307
CHEMBL3746711_gnina_6,-30.70617
CHEMBL3746711_gnina_7,-38.48076
CHEMBL3746711_gnina_8,-35.28946
CHEMBL3746711_gnina_9,-41.73438
CHEMBL3746711_gnina_10,-38.02714
CHEMBL3758875_gnina_1,-47.82066
CHEMBL3758875_gnina_2,-46.53942
CHEMBL3758875_gnina_3,-44.43399
CHEMBL3758875_gnina_4,-46.02584
CHEMBL3758875_gnina_5,-48.40363
CHEMBL3758875_gnina_6,-43.79810
CHEMBL3758875_gnina_7,-38.73357
CHEMBL3758875_gnina_8,-34.59627
CHEMBL3758875_gnina_9,-40.60407
CHEMBL3758875_gnina_10,-37.21515
CHEMBL3759359_gnina_1,-42.42206
CHEMBL3759359_gnina_2,-42.35469
CHEMBL3759359_gnina_3,-42.41229
CHEMBL3759359_gnina_4,-42.77560
CHEMBL3759359_gnina_5,-37.42808
CHEMBL3759359_gnina_6,-43.19775
CHEMBL3759359_gnina_7,-34.33197
CHEMBL3759359_gnina_8,-40.90955
CHEMBL3759359_gnina_9,-40.51474
CHEMBL3759359_gnina_10,-41.78323
CHEMBL3763627_gnina_1,-47.92128
CHEMBL3763627_gnina_2,-48.09956
CHEMBL3763627_gnina_3,-45.90457
CHEMBL3763627_gnina_4,-44.24204
CHEMBL3763627_gnina_5,-40.58961
CHEMBL3763627_gnina_6,-42.37978
CHEMBL3763627_gnina_7,-45.92509
CHEMBL3763627_gnina_8,-49.19129
CHEMBL3763627_gnina_9,-49.29570
CHEMBL3763627_gnina_10,-45.16445
CHEMBL3763790_gnina_1,-44.95548
CHEMBL3763790_gnina_2,-41.93925
CHEMBL3763790_gnina_3,-43.80812
CHEMBL3763790_gnina_4,-47.57131
CHEMBL3763790_gnina_5,-43.45506
CHEMBL3763790_gnina_6,-45.77977
CHEMBL3763790_gnina_7,-44.55686
CHEMBL3763790_gnina_8,-47.27752
CHEMBL3763790_gnina_9,-49.40942
CHEMBL3763790_gnina_10,-39.57491
CHEMBL3805283_gnina_1,-38.82465
CHEMBL3805283_gnina_2,-37.23569
CHEMBL3805283_gnina_3,-33.63605
CHEMBL3805283_gnina_4,-37.76387
CHEMBL3805283_gnina_5,-35.49177
CHEMBL3805283_gnina_6,-31.18770
CHEMBL3805283_gnina_7,-33.84394
CHEMBL3805283_gnina_8,-29.07921
CHEMBL3805283_gnina_9,-31.71244
CHEMBL3805283_gnina_10,-35.80070
CHEMBL3805775_gnina_1,-37.82922
CHEMBL3805775_gnina_2,-35.01262
CHEMBL3805775_gnina_3,-32.24502
CHEMBL3805775_gnina_4,-34.56936
CHEMBL3805775_gnina_5,-32.87739
CHEMBL3805775_gnina_6,-31.28222
CHEMBL3805775_gnina_7,-29.41191
CHEMBL3805775_gnina_8,-38.81863
CHEMBL3805775_gnina_9,-30.78260
CHEMBL3805775_gnina_10,-30.32331
CHEMBL3814211_gnina_1,-36.77069
CHEMBL3814211_gnina_2,-33.20100
CHEMBL3814211_gnina_3,-33.74549
CHEMBL3814211_gnina_4,-35.34135
CHEMBL3814211_gnina_5,-35.89152
CHEMBL3814211_gnina_6,-34.30164
CHEMBL3814211_gnina_7,-32.53008
CHEMBL3814211_gnina_8,-33.57951
CHEMBL3814211_gnina_9,-29.25152
CHEMBL3814211_gnina_10,-35.62202
CHEMBL3818970_gnina_1,-45.05745
CHEMBL3818970_gnina_2,-43.39048
CHEMBL3818970_gnina_3,-48.80746
CHEMBL3818970_gnina_4,-46.65320
CHEMBL3818970_gnina_5,-41.93455
CHEMBL3818970_gnina_6,-41.72471
CHEMBL3818970_gnina_7,-46.05768
CHEMBL3818970_gnina_8,-36.86235
CHEMBL3818970_gnina_9,-38.09978
CHEMBL3818970_gnina_10,-40.26379
CHEMBL3903641_gnina_1,-45.88148
CHEMBL3903641_gnina_2,-44.37264
CHEMBL3903641_gnina_3,-41.91301
CHEMBL3903641_gnina_4,-44.11698
CHEMBL3903641_gnina_5,-42.37890
CHEMBL3903641_gnina_6,-43.71931
CHEMBL3903641_gnina_7,-41.25922
CHEMBL3903641_gnina_8,-40.92677
CHEMBL3903641_gnina_9,-41.28944
CHEMBL3903641_gnina_10,-36.66122
CHEMBL391321_gnina_1,-45.75391
CHEMBL391321_gnina_2,-44.06496
CHEMBL391321_gnina_3,-43.32251
CHEMBL391321_gnina_4,-40.37644
CHEMBL391321_gnina_5,-39.54292
CHEMBL391321_gnina_6,-40.86228
CHEMBL391321_gnina_7,-43.95998
CHEMBL391321_gnina_8,-40.43505
CHEMBL391321_gnina_9,-41.15531
CHEMBL391321_gnina_10,-42.73187
CHEMBL3937527_gnina_1,-38.85994
CHEMBL3937527_gnina_2,-39.04232
CHEMBL3937527_gnina_3,-39.21481
CHEMBL3937527_gnina_4,-30.18081
CHEMBL3937527_gnina_5,-34.03751
CHEMBL3937527_gnina_6,-31.99807
CHEMBL3937527_gnina_7,-34.00839
CHEMBL3937527_gnina_8,-34.15701
CHEMBL3937527_gnina_9,-33.29603
CHEMBL3937527_gnina_10,-36.34269
CHEMBL395591_gnina_1,-46.72718
CHEMBL395591_gnina_2,-44.07980
CHEMBL395591_gnina_3,-47.81095
CHEMBL395591_gnina_4,-50.54995
CHEMBL395591_gnina_5,-47.19778
CHEMBL395591_gnina_6,-42.53333
CHEMBL395591_gnina_7,-45.79410
CHEMBL395591_gnina_8,-46.09048
CHEMBL395591_gnina_9,-48.58375
CHEMBL395591_gnina_10,-45.83134
CHEMBL3960853_gnina_1,-43.87554
CHEMBL3960853_gnina_2,-43.81012
CHEMBL3960853_gnina_3,-45.22960
CHEMBL3960853_gnina_4,-45.74776
CHEMBL3960853_gnina_5,-44.60378
CHEMBL3960853_gnina_6,-41.46628
CHEMBL3960853_gnina_7,-38.22530
CHEMBL3960853_gnina_8,-37.20934
CHEMBL3960853_gnina_9,-36.74632
CHEMBL3960853_gnina_10,-37.47571
CHEMBL3967836_gnina_1,-56.56050
CHEMBL3967836_gnina_2,-57.61409
CHEMBL3967836_gnina_3,-49.71161
CHEMBL3967836_gnina_4,-56.27888
CHEMBL3967836_gnina_5,-52.47071
CHEMBL3967836_gnina_6,-50.16752
CHEMBL3967836_gnina_7,-49.34556
CHEMBL3967836_gnina_8,-56.83382
CHEMBL3967836_gnina_9,-47.96367
CHEMBL3967836_gnina_10,-50.63339
CHEMBL4067916_gnina_1,-52.59346
CHEMBL4067916_gnina_2,-40.37653
CHEMBL4067916_gnina_3,-40.40113
CHEMBL4067916_gnina_4,-43.88919
CHEMBL4067916_gnina_5,-51.65929
CHEMBL4067916_gnina_6,-47.09243
CHEMBL4067916_gnina_7,-46.38093
CHEMBL4067916_gnina_8,-47.13614
CHEMBL4067916_gnina_9,-44.55762
CHEMBL4067916_gnina_10,-44.54653
CHEMBL4068047_gnina_1,-48.33939
CHEMBL4068047_gnina_2,-50.34868
CHEMBL4068047_gnina_3,-48.31195
CHEMBL4068047_gnina_4,-52.90946
CHEMBL4068047_gnina_5,-46.81049
CHEMBL4068047_gnina_6,-43.93160
CHEMBL4068047_gnina_7,-46.65221
CHEMBL4068047_gnina_8,-46.24742
CHEMBL4068047_gnina_9,-43.95626
CHEMBL4068047_gnina_10,-47.04959
CHEMBL4068695_gnina_1,-38.86168
CHEMBL4068695_gnina_2,-46.86343
CHEMBL4068695_gnina_3,-46.23135
CHEMBL4068695_gnina_4,-54.52330
CHEMBL4068695_gnina_5,-41.98476
CHEMBL4068695_gnina_6,-43.71219
CHEMBL4068695_gnina_7,-45.99690
CHEMBL4068695_gnina_8,-44.20972
CHEMBL4068695_gnina_9,-39.27298
CHEMBL4068695_gnina_10,-43.47242
CHEMBL4070053_gnina_1,-41.36102
CHEMBL4070053_gnina_2,-40.66425
CHEMBL4070053_gnina_3,-42.62402
CHEMBL4070053_gnina_4,-42.18262
CHEMBL4070053_gnina_5,-43.34309
CHEMBL4070053_gnina_6,-43.98077
CHEMBL4070053_gnina_7,-38.82236
CHEMBL4070053_gnina_8,-45.76783
CHEMBL4070053_gnina_9,-40.53832
CHEMBL4070053_gnina_10,-40.24924
CHEMBL4071170_gnina_1,-41.69848
CHEMBL4071170_gnina_2,-38.21673
CHEMBL4071170_gnina_3,-40.78541
CHEMBL4071170_gnina_4,-41.74702
CHEMBL4071170_gnina_5,-42.68415
CHEMBL4071170_gnina_6,-44.76317
CHEMBL4071170_gnina_7,-40.73245
CHEMBL4071170_gnina_8,-44.11888
CHEMBL4071170_gnina_9,-39.55983
CHEMBL4071170_gnina_10,-42.01880
CHEMBL4074615_gnina_1,-50.60622
CHEMBL4074615_gnina_2,-42.96258
CHEMBL4074615_gnina_3,-45.26544
CHEMBL4074615_gnina_4,-41.26366
CHEMBL4074615_gnina_5,-42.39047
CHEMBL4074615_gnina_6,-42.81482
CHEMBL4074615_gnina_7,-41.67400
CHEMBL4074615_gnina_8,-46.61436
CHEMBL4074615_gnina_9,-43.91914
CHEMBL4074615_gnina_10,-43.45605
CHEMBL4077917_gnina_1,-46.77665
CHEMBL4077917_gnina_2,-48.08150
CHEMBL4077917_gnina_3,-41.56793
CHEMBL4077917_gnina_4,-44.42501
CHEMBL4077917_gnina_5,-42.74583
CHEMBL4077917_gnina_6,-47.34536
CHEMBL4077917_gnina_7,-43.45901
CHEMBL4077917_gnina_8,-50.79695
CHEMBL4077917_gnina_9,-42.19637
CHEMBL4077917_gnina_10,-43.47854
CHEMBL4080720_gnina_1,-39.14575
CHEMBL4080720_gnina_2,-35.63504
CHEMBL4080720_gnina_3,-45.71760
CHEMBL4080720_gnina_4,-41.34060
CHEMBL4080720_gnina_5,-42.09294
CHEMBL4080720_gnina_6,-41.06219
CHEMBL4080720_gnina_7,-44.05923
CHEMBL4080720_gnina_8,-40.05563
CHEMBL4080720_gnina_9,-40.56497
CHEMBL4080720_gnina_10,-44.23637
CHEMBL4080934_gnina_1,-46.91397
CHEMBL4080934_gnina_2,-47.73730
CHEMBL4080934_gnina_3,-43.00479
CHEMBL4080934_gnina_4,-42.80916
CHEMBL4080934_gnina_5,-46.73169
CHEMBL4080934_gnina_6,-44.19827
CHEMBL4080934_gnina_7,-49.86805
CHEMBL4080934_gnina_8,-45.48739
CHEMBL4080934_gnina_9,-45.46436
CHEMBL4080934_gnina_10,-51.12287
CHEMBL4082763_gnina_1,-44.38743
CHEMBL4082763_gnina_2,-47.55128
CHEMBL4082763_gnina_3,-48.89676
CHEMBL4082763_gnina_4,-42.74744
CHEMBL4082763_gnina_5,-42.03242
CHEMBL4082763_gnina_6,-42.01889
CHEMBL4082763_gnina_7,-44.09141
CHEMBL4082763_gnina_8,-44.04414
CHEMBL4082763_gnina_9,-42.33534
CHEMBL4082763_gnina_10,-45.17327
CHEMBL4088718_gnina_1,-41.83346
CHEMBL4088718_gnina_2,-39.41725
CHEMBL4088718_gnina_3,-40.25923
CHEMBL4088718_gnina_4,-36.99080
CHEMBL4088718_gnina_5,-43.22684
CHEMBL4088718_gnina_6,-45.13442
CHEMBL4088718_gnina_7,-44.98580
CHEMBL4088718_gnina_8,-42.07140
CHEMBL4088718_gnina_9,-38.28333
CHEMBL4088718_gnina_10,-38.27515
CHEMBL4091284_gnina_1,-38.40425
CHEMBL4091284_gnina_2,-37.78676
CHEMBL4091284_gnina_3,-35.19241
CHEMBL4091284_gnina_4,-35.05147
CHEMBL4091284_gnina_5,-37.83399
CHEMBL4091284_gnina_6,-35.49816
CHEMBL4091284_gnina_7,-34.73399
CHEMBL4091284_gnina_8,-36.66028
CHEMBL4091284_gnina_9,-34.31729
CHEMBL4091284_gnina_10,-32.86569
CHEMBL4096014_gnina_1,-55.24804
CHEMBL4096014_gnina_2,-45.85587
CHEMBL4096014_gnina_3,-50.40747
CHEMBL4096014_gnina_4,-38.21906
CHEMBL4096014_gnina_5,-42.97576
CHEMBL4096014_gnina_6,-46.97104
CHEMBL4096014_gnina_7,-39.26090
CHEMBL4096014_gnina_8,-50.83303
CHEMBL4096014_gnina_9,-37.60335
CHEMBL4096014_gnina_10,-36.83966
CHEMBL4107879_gnina_1,-49.84620
CHEMBL4107879_gnina_2,-45.24268
CHEMBL4107879_gnina_3,-47.07937
CHEMBL4107879_gnina_4,-46.48577
CHEMBL4107879_gnina_5,-42.08300
CHEMBL4107879_gnina_6,-40.33714
CHEMBL4107879_gnina_7,-44.67320
CHEMBL4107879_gnina_8,-40.61507
CHEMBL4107879_gnina_9,-39.90684
CHEMBL4107879_gnina_10,-45.30987
CHEMBL4164936_gnina_1,-54.85729
CHEMBL4164936_gnina_2,-50.19215
CHEMBL4164936_gnina_3,-48.89451
CHEMBL4164936_gnina_4,-48.32154
CHEMBL4164936_gnina_5,-51.29120
CHEMBL4164936_gnina_6,-49.70528
CHEMBL4164936_gnina_7,-47.17968
CHEMBL4164936_gnina_8,-47.05318
CHEMBL4164936_gnina_9,-45.05075
CHEMBL4164936_gnina_10,-44.05521
CHEMBL419137_gnina_1,-35.14761
CHEMBL419137_gnina_2,-32.15833
CHEMBL419137_gnina_3,-32.96319
CHEMBL419137_gnina_4,-34.42776
CHEMBL419137_gnina_5,-35.09560
CHEMBL419137_gnina_6,-35.44283
CHEMBL419137_gnina_7,-35.30108
CHEMBL419137_gnina_8,-30.06562
CHEMBL419137_gnina_9,-33.30396
CHEMBL419137_gnina_10,-28.24600
CHEMBL4214040_gnina_1,-42.50203
CHEMBL4214040_gnina_2,-43.49142
CHEMBL4214040_gnina_3,-43.31300
CHEMBL4214040_gnina_4,-46.09304
